timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction
570,1i,150.0,4,0.0,4,5.0,False,4.0,-2.5791,0.03333333333333333
575,1i,150.0,5,3.4855,4,5.0,False,4.0,3.4855,0.03333333333333333
580,1i,150.0,5,0.8668,4,5.0,False,4.0,-8.6978,0.03333333333333333
585,1i,150.0,5,0.0018,5,5.0,False,4.0,-2.7964,0.03333333333333333
590,1i,150.0,3,6.2959,2,5.0,False,0.0,6.286,0.03333333333333333
595,1i,150.0,4,5.8513,2,5.0,False,0.0,5.8513,0.03333333333333333
600,1i,150.0,4,2.8008,3,12.0,False,7.0,2.8008,0.08
605,1i,150.0,3,0.0,3,12.0,False,7.0,-3.4855,0.08
610,1i,150.0,3,0.0,3,12.0,False,7.0,-0.8668,0.08
615,1i,150.0,4,4.3019,3,12.0,False,7.0,4.3001,0.08
620,1i,150.0,2,8.808,0,0.0,False,-5.0,2.5121,0.0
625,1i,150.0,1,4.3044,0,0.0,False,-5.0,-1.5469,0.0
630,1i,150.0,2,11.7793,1,1.0,False,-11.0,8.978499999999999,0.006666666666666667
635,1i,150.0,3,10.0943,1,1.0,False,-11.0,10.0943,0.006666666666666667
640,1i,150.0,3,4.3606,1,1.0,False,-11.0,4.3606,0.006666666666666667
645,1i,150.0,3,0.0,2,1.0,False,-11.0,-4.3019,0.006666666666666667
650,1i,150.0,3,0.0,3,1.0,False,1.0,-8.808,0.006666666666666667
655,1i,150.0,4,4.2632,3,1.0,False,1.0,-0.0411999999999999,0.006666666666666667
660,1i,150.0,4,0.8362,3,1.0,False,0.0,-10.9431,0.006666666666666667
665,1i,150.0,4,0.0001,4,15.04,False,14.04,-10.0942,0.10026666666666666
670,1i,150.0,6,8.006,4,15.04,False,14.04,3.6454000000000004,0.10026666666666666
675,1i,150.0,6,3.8,4,15.04,False,14.04,3.8,0.10026666666666666
680,1i,150.0,3,1.2135,2,8.03,False,7.029999999999999,1.2135,0.05353333333333333
685,1i,150.0,2,0.0,2,8.0,False,7.0,-4.2632,0.05333333333333334
690,1i,150.0,2,0.0,2,8.0,False,7.0,-0.8362,0.05333333333333334
695,1i,150.0,3,5.7253,2,8.0,False,-7.039999999999999,5.7252,0.05333333333333334
700,1i,150.0,2,0.0,2,8.0,False,-7.039999999999999,-8.006,0.05333333333333334
705,1i,150.0,2,0.0,2,8.0,False,-7.039999999999999,-3.8,0.05333333333333334
710,1i,150.0,3,19.9563,0,0.0,False,-8.03,18.7428,0.0
715,1i,150.0,2,15.9652,0,0.0,False,-8.0,15.9652,0.0
720,1i,150.0,1,0.0,0,0.0,False,-8.0,0.0,0.0
725,1i,150.0,1,0.0,1,1.0,False,-7.0,-5.7253,0.006666666666666667
730,1i,150.0,2,13.083,1,1.0,False,-7.0,13.083,0.006666666666666667
735,1i,150.0,2,5.8586,1,1.0,False,-7.0,5.8586,0.006666666666666667
740,1i,150.0,2,0.0,2,1.0,False,1.0,-19.9563,0.006666666666666667
745,1i,150.0,2,0.0,2,1.0,False,1.0,-15.9652,0.006666666666666667
750,1i,150.0,2,0.0,2,1.0,False,1.0,0.0,0.006666666666666667
755,1i,150.0,4,8.6036,2,1.0,False,0.0,8.6036,0.006666666666666667
760,1i,150.0,4,1.4463,2,1.0,False,0.0,-11.636700000000001,0.006666666666666667
765,1i,150.0,4,0.0006,4,5.0,False,4.0,-5.858,0.03333333333333333
770,1i,150.0,2,12.0499,1,1.0,False,0.0,12.0499,0.006666666666666667
775,1i,150.0,2,7.9279,1,1.0,False,0.0,7.9279,0.006666666666666667
