timestamp,phase,phase_elapsed_s,queue_1i_m,queue_2i_m,queue_3i_m,queue_4i_m,queue_ew_m,queue_ns_m,probes_1i,probes_2i,probes_3i,probes_4i,decision_made,next_phase
322.0,0,25,90.9,142.6,74.9,49.0,233.5,123.8,1,6,1,3,0,
323.0,0,25,91.3,142.6,74.9,49.0,233.9,123.8,1,6,1,3,0,
324.0,0,25,96.4,142.6,78.6,56.5,239.0,135.1,1,6,1,3,0,
325.0,0,25,96.4,141.1,78.6,56.5,237.5,135.1,1,6,1,3,1,0
326.0,0,25,96.4,142.3,78.6,56.5,238.7,135.1,1,6,1,3,0,
327.0,0,25,96.4,142.4,78.6,56.5,238.8,135.1,1,6,1,3,0,
328.0,0,25,96.4,142.8,78.6,56.5,239.2,135.1,1,6,1,3,0,
329.0,0,25,97.8,142.8,77.6,55.9,240.6,133.5,1,6,2,3,0,
330.0,0,25,97.8,142.8,77.5,56.2,240.6,133.7,1,6,2,3,1,0
331.0,0,25,96.4,142.8,77.5,56.2,239.2,133.7,1,6,2,3,0,
332.0,0,25,96.4,142.3,77.5,56.2,238.8,133.7,1,6,2,3,0,
333.0,0,25,96.4,142.3,77.5,56.4,238.8,133.9,1,6,2,3,0,
334.0,0,25,96.4,142.3,78.5,56.4,238.8,134.8,1,6,2,3,0,
335.0,0,25,96.4,142.3,78.5,56.4,238.8,134.8,1,6,2,3,1,0
336.0,0,25,96.4,142.8,78.5,56.4,239.2,134.8,1,6,2,3,0,
337.0,0,25,96.9,142.8,78.5,56.4,239.7,134.8,1,6,2,3,0,
338.0,0,25,96.9,142.8,78.5,56.4,239.7,134.8,1,6,2,3,0,
339.0,0,25,96.9,162.5,78.5,56.4,259.4,134.8,1,6,2,3,0,
340.0,0,25,96.9,162.5,78.5,56.4,259.4,134.8,1,6,2,3,1,0
341.0,0,25,97.4,162.5,78.5,56.4,259.9,134.8,1,6,2,3,0,
342.0,0,25,97.4,162.7,78.5,56.4,260.1,134.8,1,6,2,3,0,
343.0,0,25,96.9,162.1,78.5,56.4,259.0,134.8,1,6,2,3,0,
344.0,0,25,97.0,162.4,78.5,56.4,259.4,134.8,1,6,2,3,0,
345.0,0,25,97.0,166.5,78.5,56.4,263.6,134.8,1,6,2,3,1,0
346.0,1,7,95.5,180.9,77.9,56.2,276.4,134.0,1,7,1,3,0,
347.0,1,7,98.5,174.7,77.6,56.2,273.2,133.8,1,7,1,3,0,
348.0,1,7,96.8,166.1,77.6,56.2,262.9,133.8,1,7,1,3,0,
349.0,1,7,96.8,173.8,77.6,56.2,270.6,133.8,1,7,1,3,0,
350.0,1,7,101.2,178.8,84.9,56.2,279.9,141.0,1,7,1,3,1,0
351.0,0,25,103.1,257.6,85.7,56.4,360.7,142.1,1,7,1,3,0,
352.0,0,25,103.1,262.3,85.7,56.4,365.4,142.1,1,7,1,3,0,
353.0,0,25,103.1,243.8,85.7,56.4,346.9,142.1,1,7,1,3,0,
354.0,0,25,103.1,243.5,85.7,56.4,346.6,142.1,1,7,1,3,0,
355.0,0,25,103.7,242.7,86.4,56.4,346.4,142.7,1,7,1,3,1,0
356.0,0,25,104.5,240.9,79.6,56.4,345.4,136.0,1,7,2,3,0,
357.0,0,25,104.5,242.2,82.0,56.4,346.7,138.3,1,7,2,3,0,
358.0,0,25,103.1,239.4,86.2,56.4,342.5,142.5,1,7,2,3,0,
359.0,0,25,104.8,188.2,83.6,56.4,293.1,140.0,1,7,2,3,0,
360.0,0,25,104.8,183.7,83.2,60.7,288.5,143.9,1,7,2,3,1,0
361.0,0,25,104.8,181.9,78.6,60.7,286.8,139.3,1,7,2,3,0,
362.0,0,25,104.8,175.7,78.5,60.7,280.6,139.2,1,7,2,3,0,
363.0,0,25,105.3,163.6,78.5,60.7,268.9,139.2,1,7,2,3,0,
364.0,0,25,105.3,168.9,79.0,60.7,274.2,139.7,1,7,2,3,0,
365.0,0,25,105.3,168.9,79.0,60.1,274.2,139.0,1,7,2,3,1,0
366.0,0,25,119.6,171.7,78.9,60.4,291.3,139.3,1,7,2,3,0,
367.0,0,25,119.6,171.1,84.2,60.4,290.7,144.5,1,7,2,3,0,
368.0,0,25,119.6,171.8,85.0,60.5,291.4,145.5,1,7,2,3,0,
369.0,0,25,122.1,171.8,84.5,60.6,293.9,145.0,1,7,2,3,0,
370.0,0,25,122.1,170.9,83.3,60.6,293.0,143.8,1,7,2,3,1,0
371.0,0,25,122.8,166.3,84.5,60.6,289.1,145.0,1,7,2,3,0,
372.0,0,25,123.8,170.0,84.5,60.6,293.9,145.0,1,7,2,3,0,
373.0,0,25,122.4,169.4,85.2,60.6,291.8,145.7,1,7,2,3,0,
374.0,0,25,122.5,170.1,84.3,60.6,292.6,144.9,1,7,2,3,0,
375.0,0,25,122.5,168.0,86.2,60.6,290.5,146.8,1,7,2,3,1,0
376.0,1,7,118.5,170.4,93.4,60.4,288.8,153.7,1,7,2,3,0,
377.0,1,7,118.5,168.5,91.6,74.3,286.9,165.9,1,7,2,3,0,
378.0,1,7,118.9,171.4,88.1,74.3,290.4,162.3,1,7,2,3,0,
379.0,1,7,118.9,170.7,94.3,74.3,289.6,168.7,1,7,1,3,0,
380.0,1,7,118.9,170.7,94.3,74.5,289.6,168.8,1,7,1,3,1,0
381.0,0,25,122.9,172.8,95.9,74.8,295.8,170.7,1,7,1,3,0,
382.0,0,25,122.9,172.8,95.9,74.6,295.8,170.4,1,7,1,3,0,
383.0,0,25,122.9,172.2,105.7,74.6,295.2,180.2,1,7,2,3,0,
384.0,0,25,122.9,173.0,106.8,74.6,295.9,181.3,1,7,2,3,0,
385.0,0,25,122.9,172.2,108.8,74.7,295.2,183.5,1,7,2,3,1,0
386.0,0,25,122.9,172.2,106.2,74.8,295.2,181.0,1,7,2,3,0,
387.0,0,25,122.9,172.2,105.8,74.8,295.2,180.6,1,7,2,3,0,
388.0,0,25,122.9,172.2,95.5,74.8,295.2,170.2,1,7,1,3,0,
389.0,0,25,122.9,172.2,95.5,74.8,295.2,170.2,1,7,1,3,0,
390.0,0,25,122.5,172.2,95.2,74.8,294.7,170.0,1,7,1,3,1,0
391.0,0,25,122.5,172.2,95.2,74.8,294.7,170.0,1,7,1,3,0,
392.0,0,25,122.5,172.2,95.2,74.8,294.7,170.0,1,7,1,3,0,
393.0,0,25,122.9,177.6,95.9,74.8,300.5,170.7,1,7,1,3,0,
394.0,0,25,122.9,177.6,95.9,74.8,300.5,170.7,1,7,1,3,0,
395.0,0,25,122.9,177.6,95.9,74.8,300.5,170.7,1,7,1,3,1,0
396.0,0,25,122.9,177.6,95.9,74.8,300.5,170.7,1,7,1,3,0,
397.0,0,25,122.5,177.6,95.9,74.8,300.1,170.7,1,7,1,3,0,
398.0,0,25,122.5,181.4,95.9,74.8,303.9,170.7,1,7,1,3,0,
399.0,0,25,124.0,181.4,95.9,71.2,305.4,167.1,1,7,1,4,0,
400.0,0,25,124.0,181.6,96.8,71.0,305.5,167.8,1,7,1,4,1,0
401.0,0,25,124.0,181.9,95.9,73.8,305.9,169.8,1,7,1,4,0,
402.0,0,25,124.0,181.9,95.9,72.3,305.9,168.3,1,7,1,4,0,
403.0,0,25,130.0,181.9,95.9,74.2,311.9,170.1,1,7,1,4,0,
404.0,0,25,132.6,181.9,97.9,73.5,314.5,171.4,1,7,2,4,0,
405.0,0,25,132.6,181.9,99.1,73.7,314.5,172.7,1,7,2,4,1,0
406.0,1,7,130.1,179.5,98.6,74.8,309.6,173.4,1,7,2,4,0,
407.0,1,7,130.1,179.5,98.8,75.7,309.6,174.5,1,7,2,4,0,
408.0,1,7,132.1,179.5,97.8,74.4,311.6,172.2,1,7,2,4,0,
409.0,1,7,132.2,179.6,104.0,70.5,311.8,174.5,1,7,2,4,0,
410.0,1,7,132.3,179.6,100.6,72.8,311.9,173.4,1,7,2,4,1,0
411.0,0,25,136.3,181.9,109.4,74.2,318.2,183.6,1,7,2,4,0,
412.0,0,25,136.3,181.9,113.1,74.7,318.2,187.7,1,7,2,4,0,
413.0,0,25,135.8,181.9,116.6,75.2,317.7,191.7,1,7,2,4,0,
414.0,0,25,135.8,181.9,112.3,74.8,317.7,187.1,1,7,2,4,0,
415.0,0,25,135.8,181.9,115.5,75.2,317.7,190.6,1,7,2,4,1,0
416.0,0,25,136.3,181.9,111.3,75.4,318.2,186.7,1,7,2,4,0,
417.0,0,25,136.3,181.9,110.7,75.1,318.2,185.8,1,7,2,4,0,
418.0,0,25,133.7,184.3,110.3,76.7,318.0,187.0,1,7,2,4,0,
419.0,0,25,133.7,184.3,110.6,75.2,318.0,185.8,1,7,2,4,0,
420.0,0,25,133.7,184.3,111.1,76.7,318.0,187.8,1,7,2,4,1,0
421.0,0,25,133.7,184.3,114.2,77.2,318.0,191.4,1,7,2,3,0,
422.0,0,25,133.7,184.3,115.4,77.2,318.0,192.6,1,7,2,3,0,
423.0,0,25,137.7,186.5,119.0,77.7,324.2,196.8,1,7,2,3,0,
424.0,0,25,138.7,186.5,119.0,78.2,325.2,197.2,1,7,2,3,0,
425.0,0,25,136.8,214.7,120.0,78.2,351.5,198.2,1,7,3,3,1,0
426.0,0,25,136.9,210.8,116.0,78.3,347.7,194.3,1,7,3,3,0,
427.0,0,25,136.9,200.6,116.1,78.3,337.5,194.4,1,7,3,3,0,
428.0,0,25,136.9,200.1,119.6,78.3,337.0,197.9,1,7,3,3,0,
429.0,0,25,136.9,202.2,114.3,78.3,339.1,192.5,1,7,3,3,0,
430.0,0,25,137.3,299.4,96.5,78.3,436.7,174.8,1,7,3,3,1,0
431.0,0,25,137.3,283.4,90.7,78.3,420.7,169.0,1,7,3,3,0,
432.0,0,25,137.3,277.9,92.7,78.3,415.2,171.0,1,7,3,3,0,
433.0,0,25,137.3,278.0,92.6,78.3,415.3,170.9,1,7,3,3,0,
434.0,0,25,137.3,267.3,91.0,78.3,404.7,169.3,1,7,3,3,0,
435.0,0,25,137.3,234.4,117.7,78.3,371.8,196.0,1,7,3,3,1,0
436.0,1,7,133.5,215.8,118.1,77.8,349.3,195.9,1,7,3,3,0,
437.0,1,7,133.5,211.2,119.3,77.8,344.7,197.1,1,7,3,3,0,
438.0,1,7,145.1,188.7,125.7,77.9,333.8,203.5,2,6,4,2,0,
439.0,1,7,144.9,186.3,123.8,77.9,331.2,201.7,2,6,4,2,0,
440.0,1,7,150.8,185.1,120.1,77.9,335.9,197.9,2,6,4,2,1,0
441.0,0,25,153.7,185.0,119.9,85.6,338.7,205.4,2,6,4,2,0,
442.0,0,25,153.2,189.9,119.5,85.6,343.0,205.0,2,7,4,2,0,
443.0,0,25,166.5,190.0,117.2,85.6,356.5,202.8,2,7,4,2,0,
444.0,0,25,167.8,190.4,117.4,85.6,358.2,203.0,2,7,4,2,0,
445.0,0,25,171.9,195.2,112.8,85.6,367.1,198.4,2,7,4,2,1,0
446.0,0,25,169.0,192.9,112.2,85.4,362.0,197.6,2,7,4,2,0,
447.0,0,25,168.6,193.3,112.0,85.9,361.9,197.9,2,7,4,2,0,
448.0,0,25,162.5,193.3,115.7,85.9,355.9,201.6,2,7,3,2,0,
449.0,0,25,162.1,193.4,121.5,85.9,355.5,207.4,2,7,3,2,0,
450.0,0,25,152.4,196.6,118.9,85.9,349.0,204.8,2,7,3,2,1,0
451.0,0,25,178.7,195.9,120.8,85.9,374.6,206.7,2,7,3,2,0,
452.0,0,25,169.0,195.9,121.5,85.9,364.9,207.4,3,7,3,2,0,
453.0,0,25,162.5,195.9,119.0,85.9,358.4,204.9,3,7,3,2,0,
454.0,0,25,152.3,195.9,102.8,85.9,348.2,188.7,3,7,3,2,0,
455.0,0,25,158.6,195.9,102.2,85.9,354.5,188.1,3,7,3,2,1,0
456.0,0,25,154.4,195.9,103.3,85.9,350.3,189.2,3,7,3,2,0,
457.0,0,25,175.9,195.9,102.2,85.9,371.8,188.1,3,7,3,2,0,
458.0,0,25,173.5,195.9,103.5,98.5,369.4,202.0,3,7,3,2,0,
459.0,0,25,176.1,193.1,107.3,98.5,369.2,205.8,3,6,3,2,0,
460.0,0,25,188.9,193.1,106.6,98.5,382.1,205.1,3,6,3,2,1,0
461.0,0,25,191.9,193.1,107.2,98.5,385.1,205.7,3,6,3,2,0,
462.0,0,25,183.3,193.5,107.1,98.5,376.8,205.5,3,6,3,2,0,
463.0,0,25,179.6,193.5,112.0,100.7,373.1,212.7,3,6,3,2,0,
464.0,0,25,179.4,193.6,111.9,101.1,373.0,213.0,3,6,3,2,0,
465.0,0,25,175.5,193.6,122.0,101.2,369.1,223.2,3,6,4,2,1,0
466.0,1,7,168.1,190.7,126.0,100.6,358.8,226.6,3,6,4,2,0,
467.0,1,7,147.9,190.7,126.8,100.7,338.6,227.5,3,6,4,2,0,
468.0,1,7,148.4,193.8,126.5,100.6,342.2,227.2,3,7,4,2,0,
469.0,1,7,148.9,193.8,127.5,100.7,342.7,228.2,3,7,4,2,0,
470.0,1,7,146.6,193.8,127.4,100.6,340.4,228.0,3,7,4,2,1,0
471.0,0,25,147.5,196.0,130.6,101.2,343.6,231.8,3,7,4,2,0,
472.0,0,25,146.8,196.0,121.7,101.2,342.9,222.9,3,7,4,2,0,
473.0,0,25,142.9,195.9,124.3,101.2,338.8,225.5,3,7,4,2,0,
474.0,0,25,146.7,195.9,128.9,101.2,342.6,230.1,3,7,4,2,0,
475.0,0,25,146.7,195.9,130.4,101.2,342.6,231.5,3,7,4,2,1,0
476.0,0,25,152.6,195.9,136.8,101.2,348.5,238.0,3,7,4,2,0,
477.0,0,25,152.1,199.3,137.1,101.2,351.4,238.3,3,7,4,2,0,
478.0,0,25,151.7,196.7,127.8,111.2,348.4,238.9,3,6,4,3,0,
479.0,0,25,151.3,196.7,128.7,113.8,347.9,242.5,3,6,4,3,0,
480.0,0,25,151.3,196.7,127.8,117.0,347.9,244.9,3,6,4,3,1,0
481.0,0,25,151.7,196.7,109.5,115.1,348.4,224.6,3,6,4,3,0,
482.0,0,25,151.7,203.0,109.9,116.7,354.7,226.7,3,6,4,3,0,
483.0,0,25,151.7,203.1,109.8,113.5,354.8,223.3,3,6,4,3,0,
484.0,0,25,151.3,204.0,109.1,92.5,355.3,201.6,3,6,4,3,0,
485.0,0,25,151.3,204.0,112.8,92.8,355.3,205.6,3,6,4,3,1,0
486.0,0,25,151.7,204.0,113.4,92.7,355.7,206.1,3,6,4,3,0,
487.0,0,25,151.7,204.0,114.9,89.6,355.7,204.5,3,6,4,3,0,
488.0,0,25,151.7,204.0,114.7,100.0,355.7,214.7,3,6,4,3,0,
489.0,0,25,151.7,204.0,114.7,120.7,355.7,235.4,3,6,4,3,0,
490.0,0,25,151.7,204.0,120.6,120.6,355.7,241.2,3,6,4,3,1,0
491.0,0,25,151.7,204.0,121.2,120.7,355.7,241.9,3,6,4,3,0,
492.0,0,25,151.7,169.7,132.4,117.9,321.4,250.3,3,5,5,4,0,
493.0,0,25,151.3,169.7,134.8,119.7,320.9,254.4,3,5,5,4,0,
494.0,0,25,151.3,169.7,134.3,115.8,320.9,250.1,3,5,5,4,0,
495.0,0,25,151.7,169.7,137.3,119.7,321.4,257.0,3,5,5,4,1,0
496.0,1,7,148.7,169.0,138.3,113.4,317.7,251.6,3,5,5,4,0,
497.0,1,7,148.7,165.6,146.8,111.1,314.3,257.9,3,5,5,4,0,
498.0,1,7,154.5,165.6,139.0,107.6,320.1,246.6,3,5,5,4,0,
499.0,1,7,154.5,165.7,138.1,107.6,320.2,245.7,3,5,5,4,0,
500.0,1,7,154.6,165.7,143.1,107.3,320.3,250.4,3,5,5,4,1,0
501.0,0,25,156.0,172.3,144.9,109.8,328.3,254.7,3,5,5,4,0,
502.0,0,25,156.0,173.7,148.9,117.0,329.8,265.9,3,5,5,3,0,
503.0,0,25,163.9,174.4,149.1,120.1,338.3,269.2,3,5,5,3,0,
504.0,0,25,165.3,174.4,174.2,117.7,339.8,292.0,3,5,6,2,0,
505.0,0,25,165.5,174.4,171.3,94.1,339.9,265.4,3,5,6,2,1,0
506.0,0,25,165.1,174.0,162.7,96.3,339.0,259.0,3,5,6,2,0,
507.0,0,25,165.1,174.0,169.8,102.7,339.0,272.5,3,5,6,2,0,
508.0,0,25,165.1,174.0,169.4,101.9,339.0,271.2,3,5,6,2,0,
509.0,0,25,165.5,174.0,243.5,103.9,339.5,347.4,3,5,6,2,0,
510.0,0,25,165.5,174.4,207.5,103.0,340.0,310.5,3,5,6,2,1,0
511.0,0,25,165.1,174.4,226.6,102.6,339.5,329.2,3,5,6,2,0,
512.0,0,25,165.5,174.4,234.3,105.6,340.0,339.9,3,5,6,2,0,
513.0,0,25,165.5,174.4,159.7,108.2,340.0,268.0,3,5,5,2,0,
514.0,0,25,165.5,174.4,147.6,106.5,340.0,254.1,3,5,5,1,0,
515.0,0,25,165.5,174.4,154.3,107.1,340.0,261.4,3,5,5,1,1,0
516.0,0,25,165.5,174.4,167.1,107.2,340.0,274.2,3,5,5,1,0,
517.0,0,25,165.5,174.4,164.1,114.0,340.0,278.0,3,5,5,1,0,
518.0,0,25,165.5,174.4,148.7,114.5,340.0,263.2,3,5,5,1,0,
519.0,0,25,165.5,174.4,146.6,115.7,340.0,262.3,3,5,5,1,0,
520.0,0,25,165.5,203.2,132.1,114.3,368.7,246.5,3,6,5,1,1,0
521.0,0,25,165.5,205.3,130.2,114.4,370.9,244.5,3,6,5,1,0,
522.0,0,25,165.5,204.1,128.7,110.3,369.6,239.0,3,6,5,2,0,
523.0,0,25,165.5,234.6,129.9,110.3,400.1,240.1,3,6,5,2,0,
524.0,0,25,165.5,224.9,131.4,110.3,390.5,241.7,3,6,5,2,0,
525.0,0,25,165.5,363.3,133.8,110.3,528.9,244.0,3,6,5,2,1,0
526.0,1,7,162.5,348.2,134.0,110.0,510.7,244.0,3,6,5,2,0,
527.0,1,7,162.5,329.2,134.1,114.1,491.7,248.1,3,6,5,2,0,
528.0,1,7,162.5,324.3,134.0,114.1,486.8,248.1,3,6,5,2,0,
529.0,1,7,162.5,314.6,134.9,114.1,477.1,249.0,3,6,5,2,0,
530.0,1,7,162.5,266.4,130.4,114.1,428.9,244.5,3,6,5,2,1,0
531.0,0,25,165.5,244.8,135.0,113.6,410.4,248.6,3,6,4,2,0,
532.0,0,25,157.1,244.1,135.0,113.6,401.2,248.6,3,6,4,2,0,
533.0,0,25,157.1,216.7,136.3,114.9,373.8,251.2,3,6,4,2,0,
534.0,0,25,157.1,204.3,136.3,116.3,361.5,252.6,3,6,4,2,0,
535.0,0,25,157.1,209.1,136.3,116.3,366.2,252.6,3,7,4,2,1,0
536.0,0,25,157.1,211.6,137.7,116.3,368.8,254.0,3,7,4,2,0,
537.0,0,25,164.5,210.5,137.7,116.3,375.1,254.0,3,7,4,2,0,
538.0,0,25,166.4,209.6,136.3,116.2,376.0,252.6,3,7,5,2,0,
539.0,0,25,158.5,211.6,136.3,118.0,370.1,254.3,3,7,5,2,0,
540.0,0,25,158.5,211.8,127.1,118.0,370.3,245.1,3,7,5,2,1,0
541.0,0,25,157.2,208.9,125.6,116.6,366.1,242.2,3,7,5,2,0,
542.0,0,25,157.2,210.2,125.6,116.6,367.4,242.2,3,7,5,2,0,
543.0,0,25,157.2,210.3,125.0,116.6,367.5,241.6,3,7,5,2,0,
544.0,0,25,165.0,209.5,125.0,122.8,374.5,247.8,3,7,5,2,0,
545.0,0,25,166.4,209.5,135.2,124.3,376.0,259.6,3,7,5,2,1,0
546.0,0,25,166.6,209.5,135.2,124.3,376.1,259.6,3,7,5,2,0,
547.0,0,25,166.6,239.9,138.2,124.3,406.5,262.6,3,8,5,2,0,
548.0,0,25,166.6,236.8,143.4,124.3,403.4,267.7,3,8,5,2,0,
549.0,0,25,170.6,227.1,143.6,124.4,397.7,267.9,3,8,5,2,0,
550.0,0,25,169.9,239.3,164.3,124.3,409.2,288.6,3,8,5,2,1,0
551.0,0,25,169.9,240.5,171.1,124.3,410.4,295.5,3,8,5,2,0,
552.0,0,25,169.9,388.1,189.8,124.3,558.0,314.2,3,8,5,2,0,
553.0,0,25,169.9,352.6,187.1,123.0,522.5,310.1,3,8,5,2,0,
554.0,0,25,187.2,369.3,173.8,123.0,556.5,296.8,3,8,5,2,0,
555.0,0,25,188.8,360.2,222.2,123.0,549.0,345.2,3,8,6,2,1,0
556.0,1,7,189.2,308.1,228.2,122.4,497.3,350.6,3,8,6,2,0,
557.0,1,7,189.2,238.9,319.0,126.8,428.1,445.8,3,7,6,3,0,
558.0,1,7,189.2,237.5,318.1,132.3,426.7,450.4,3,7,6,3,0,
559.0,1,7,189.2,216.3,299.3,135.6,405.5,434.9,3,7,6,3,0,
560.0,1,7,189.2,204.3,266.2,135.2,393.5,401.4,3,7,6,3,1,0
561.0,0,25,188.1,207.5,242.2,132.9,395.6,375.1,3,7,6,3,0,
562.0,0,25,187.7,210.1,286.2,154.2,397.8,440.4,3,7,6,3,0,
563.0,0,25,187.7,213.5,279.7,136.8,401.1,416.5,3,7,6,3,0,
564.0,0,25,187.7,211.0,256.1,135.1,398.6,391.3,3,7,6,3,0,
565.0,0,25,188.1,211.8,249.4,155.0,399.9,404.4,3,7,6,3,1,0
566.0,0,25,188.1,206.8,240.0,147.3,395.0,387.3,3,7,6,3,0,
567.0,0,25,188.1,206.9,236.5,156.1,395.0,392.6,3,7,6,3,0,
568.0,0,25,188.1,203.8,243.2,151.3,391.9,394.4,3,7,6,3,0,
569.0,0,25,188.1,206.9,244.6,135.3,395.0,379.8,3,7,6,3,0,
570.0,0,25,188.1,207.0,198.8,119.0,395.1,317.8,3,7,5,3,1,0
571.0,0,25,188.1,205.4,198.7,119.9,393.5,318.6,3,7,5,3,0,
572.0,0,25,188.1,205.5,196.2,134.9,393.6,331.1,3,7,5,3,0,
573.0,0,25,188.1,205.5,170.3,130.0,393.6,300.3,3,7,5,3,0,
574.0,0,25,188.1,205.5,156.0,148.4,393.6,304.4,3,7,5,4,0,
575.0,0,25,184.6,186.5,154.3,147.6,371.1,301.9,3,7,5,4,1,0
576.0,0,25,184.6,187.0,133.1,147.8,371.7,281.0,3,7,5,4,0,
577.0,0,25,184.6,187.0,136.7,156.7,371.7,293.4,3,7,5,4,0,
578.0,0,25,184.6,187.0,135.3,158.5,371.7,293.8,3,7,5,4,0,
579.0,0,25,184.6,187.0,135.6,179.7,371.7,315.3,3,7,5,4,0,
580.0,0,25,205.4,206.2,135.3,169.9,411.6,305.2,3,7,5,4,1,0
581.0,0,25,205.4,206.3,137.9,177.1,411.7,315.0,3,7,5,3,0,
582.0,0,25,205.4,208.1,140.3,185.1,413.5,325.4,3,7,5,3,0,
583.0,0,25,206.0,207.9,140.6,173.0,413.9,313.6,3,7,5,3,0,
584.0,0,25,200.9,207.9,140.7,179.0,408.8,319.6,4,7,5,2,0,
585.0,0,25,199.4,207.9,141.3,163.4,407.3,304.8,4,7,4,2,1,0
586.0,1,7,205.3,206.9,141.3,143.9,412.1,285.3,4,7,4,2,0,
587.0,1,7,221.2,206.9,140.6,124.6,428.1,265.2,4,7,4,2,0,
588.0,1,7,225.6,205.9,141.3,126.5,431.5,267.8,4,7,4,2,0,
589.0,1,7,245.4,205.9,139.7,130.8,451.4,270.5,4,7,4,2,0,
590.0,1,7,262.3,206.0,140.7,129.7,468.3,270.5,4,7,4,2,1,0
591.0,0,25,267.3,207.9,144.1,133.3,475.2,277.4,4,7,4,2,0,
592.0,0,25,265.4,207.9,138.1,130.7,473.2,268.8,4,7,4,2,0,
593.0,0,25,267.9,207.9,137.5,130.6,475.8,268.1,4,7,4,2,0,
594.0,0,25,252.7,207.9,137.5,148.6,460.6,286.1,4,7,4,2,0,
595.0,0,25,239.5,207.9,137.5,125.9,447.4,263.4,4,7,4,2,1,0
596.0,0,25,229.2,207.9,137.7,129.0,437.1,266.7,4,7,4,2,0,
597.0,0,25,232.5,207.9,154.2,127.7,440.3,281.8,4,7,4,2,0,
598.0,0,25,232.7,207.9,154.6,127.7,440.6,282.3,4,7,4,2,0,
599.0,0,25,221.2,207.9,154.6,133.8,429.1,288.5,4,7,4,2,0,
600.0,0,25,220.6,232.6,154.6,141.1,453.1,295.7,4,8,4,2,1,0
601.0,0,25,217.7,232.6,154.6,141.2,450.3,295.8,4,8,4,2,0,
602.0,0,25,181.6,232.6,153.3,141.2,414.2,294.4,4,8,5,2,0,
603.0,0,25,198.9,232.6,153.3,141.2,431.5,294.4,4,8,5,2,0,
604.0,0,25,219.3,232.6,154.6,141.2,451.9,295.8,4,8,4,2,0,
605.0,0,25,220.3,228.9,154.6,141.2,449.2,295.8,4,8,4,2,1,0
606.0,0,25,220.8,228.9,154.6,141.2,449.8,295.8,4,8,4,2,0,
607.0,0,25,259.6,228.9,153.6,141.2,488.5,294.8,4,8,4,2,0,
608.0,0,25,259.7,228.9,153.8,139.3,488.6,293.0,4,8,4,2,0,
609.0,0,25,258.6,228.9,154.8,139.3,487.6,294.0,4,8,4,2,0,
610.0,0,25,260.3,228.9,154.8,141.6,489.2,296.4,4,8,4,3,1,0
611.0,0,25,260.3,228.9,154.8,142.7,489.2,297.5,4,8,4,3,0,
612.0,0,25,260.3,228.9,153.4,148.5,489.2,301.9,4,8,5,3,0,
613.0,0,25,260.3,228.9,153.4,150.1,489.2,303.5,4,8,5,3,0,
614.0,0,25,260.3,228.9,153.4,150.3,489.2,303.7,4,8,5,3,0,
615.0,0,25,260.3,228.9,153.3,200.2,489.2,353.5,4,8,5,3,1,0
616.0,1,7,257.2,228.6,151.8,186.9,485.7,338.7,4,8,5,3,0,
617.0,1,7,262.1,227.6,152.2,188.2,489.7,340.4,5,8,5,3,0,
618.0,1,7,262.6,227.6,149.5,193.3,490.2,342.8,5,8,5,3,0,
619.0,1,7,254.0,227.6,150.5,173.7,481.6,324.1,5,8,5,3,0,
620.0,1,7,250.6,227.7,149.3,166.2,478.3,315.5,5,8,5,3,1,0
621.0,0,25,243.8,228.9,143.3,160.7,472.7,304.0,5,8,5,3,0,
622.0,0,25,268.0,228.9,143.3,143.1,497.0,286.4,5,8,5,3,0,
623.0,0,25,250.4,228.9,143.3,126.2,479.4,269.5,5,8,5,3,0,
624.0,0,25,252.7,228.9,143.3,125.2,481.7,268.5,5,8,5,3,0,
625.0,0,25,249.4,228.9,158.2,138.8,478.4,297.0,5,8,5,3,1,0
626.0,0,25,243.7,228.9,160.4,136.8,472.6,297.2,5,8,5,3,0,
627.0,0,25,242.7,228.9,160.4,134.4,471.7,294.9,5,8,5,3,0,
628.0,0,25,246.1,228.9,160.4,134.8,475.1,295.2,4,8,5,3,0,
629.0,0,25,243.8,228.9,160.4,136.2,472.7,296.6,5,8,5,3,0,
630.0,0,25,238.1,228.9,160.4,135.2,467.1,295.6,5,8,5,3,1,0
631.0,0,25,242.1,228.9,160.4,135.5,471.1,295.9,5,8,5,3,0,
632.0,0,25,246.7,228.9,160.4,134.8,475.6,295.2,5,8,5,3,0,
633.0,0,25,228.6,228.9,161.2,138.0,457.5,299.1,5,8,5,3,0,
634.0,0,25,245.8,228.9,161.2,139.7,474.8,300.8,5,8,5,2,0,
635.0,0,25,245.8,228.9,161.2,142.3,474.8,303.5,5,8,5,2,1,0
636.0,0,25,245.8,228.9,161.2,144.5,474.8,305.7,5,8,5,2,0,
637.0,0,25,255.3,228.9,193.1,144.1,484.3,337.1,4,8,6,3,0,
638.0,0,25,255.3,228.9,198.4,149.9,484.3,348.4,4,8,6,3,0,
639.0,0,25,255.3,228.9,195.3,155.3,484.3,350.6,4,8,6,3,0,
640.0,0,25,255.3,228.9,202.9,154.8,484.3,357.7,4,8,6,3,1,0
641.0,0,25,255.3,228.9,214.3,154.4,484.3,368.8,4,8,6,3,0,
642.0,0,25,260.3,228.9,312.8,189.9,489.2,502.7,4,8,6,3,0,
