timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,probe_count,probe_mean_speed_mps,probe_min_distance_to_stopline_m,probe_max_distance_to_stopline_m,scenario_id,split,design_method,gps_penetration_rate_requested,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction,probe_count_change_30s,probe_max_distance_to_stopline_m_change_30s,current_phase,phase_elapsed_s,is_green_for_approach,red_duration_s,estimated_density_k_veh_per_km,observed_flow_veh_per_hour,estimated_queue_front_propagation_m_per_s,estimated_hidden_queue_extension_m,q_u_cheng_veh_per_hour,k_cp1_cheng_veh_per_km,cheng_t_cp2_s,cheng_l_cp2_m,max_queue_length_cheng_m,cheng_t_cp3_s
3045,3i,150.0,23,0.3903,20,132.94,False,2,0.5118,15.04,194.81,scenario_normal_balanced,train,development,0.11,-10.949999999999989,-1.4319000000000002,0.8862666666666666,0.0,-22.900000000000006,5.0,4.0,False,0,153.33333333333334,215.44559999999998,-0.3649999999999996,,598.73727825,,2759.0,72.1153,,
3050,3i,150.0,25,0.613,24,148.01,True,2,0.9616,15.04,185.79,scenario_normal_balanced,train,development,0.11,4.1200000000000045,-1.3854,0.9867333333333332,0.0,-19.53,6.0,2.0,True,,166.66666666666669,367.8,,,598.73727825,,2759.0,72.1153,,
3055,3i,150.0,25,0.3346,24,147.89,True,2,0.1389,15.04,181.86,scenario_normal_balanced,train,development,0.11,4.4199999999999875,-0.72,0.9859333333333332,0.0,-23.45999999999998,7.0,1.0,False,0,166.66666666666669,200.76000000000005,,0.0,,,2775.0,1.0011,,
3060,3i,150.0,25,0.0395,24,147.89,True,3,9.036,15.04,376.41,scenario_normal_balanced,train,development,0.11,95.80999999999999,-0.6168,0.9859333333333332,1.0,171.09000000000003,7.0,6.0,False,5,166.66666666666669,23.700000000000003,,0.0,,,2775.0,1.0011,,
3065,3i,150.0,22,0.841,21,147.89,True,3,8.8355,15.04,242.69,scenario_normal_balanced,train,development,0.11,70.71999999999998,0.36469999999999997,0.9859333333333332,1.0,37.900000000000006,0.0,4.0,False,10,146.66666666666669,444.04800000000006,,0.0,,,2775.0,1.0011,,
3070,3i,150.0,23,1.7867,21,147.89,True,3,8.6315,15.04,181.61,scenario_normal_balanced,train,development,0.11,45.58999999999999,0.8662,0.9859333333333332,1.0,-20.0,0.0,9.0,False,15,153.33333333333334,986.2584,,0.0,,,2775.0,1.0011,,
3075,3i,150.0,22,0.6071,21,147.89,True,3,4.4517,14.96,181.61,scenario_normal_balanced,train,development,0.11,14.949999999999989,0.2168,0.9859333333333332,1.0,-13.199999999999989,0.0,14.0,False,20,146.66666666666669,320.5488000000001,,0.0,,,2775.0,1.0011,,
3080,3i,150.0,21,0.0,21,147.89,True,2,0.0,15.04,181.61,scenario_normal_balanced,train,development,0.11,-0.12000000000000455,-0.613,0.9859333333333332,0.0,-4.179999999999978,0.0,19.0,False,25,140.0,0.0,,0.0,,,2775.0,1.0011,,
3085,3i,150.0,21,0.0,21,147.89,True,2,0.0,15.04,181.61,scenario_normal_balanced,train,development,0.11,0.0,-0.3346,0.9859333333333332,0.0,-0.25,0.0,24.0,False,30,140.0,0.0,,0.0,,,2775.0,1.0011,,
3090,3i,150.0,22,0.7147,21,147.89,True,2,0.0,15.04,181.61,scenario_normal_balanced,train,development,0.11,0.0,0.6752,0.9859333333333332,-1.0,-194.8,1.0,4.0,False,35,146.66666666666669,377.3616,,0.0,,,2775.0,1.0011,,
3095,3i,150.0,21,0.8211,19,147.89,True,2,0.802,12.46,181.61,scenario_normal_balanced,train,development,0.11,0.0,-0.019899999999999918,0.9859333333333332,-1.0,-61.079999999999984,2.0,2.0,False,40,140.0,413.8344,,0.0,,,2775.0,1.0011,,
3100,3i,150.0,21,0.5038,15,147.89,True,2,0.014,1.01,181.61,scenario_normal_balanced,train,development,0.11,0.0,-1.2829,0.9859333333333332,-1.0,0.0,3.0,1.0,False,45,140.0,253.91520000000003,,0.0,,,2775.0,1.0011,,
3105,3i,150.0,22,1.1091,16,147.89,True,2,0.0,1.0,181.61,scenario_normal_balanced,train,development,0.11,0.0,0.502,0.9859333333333332,-1.0,0.0,3.0,6.0,False,50,146.66666666666669,585.6048000000001,,0.0,,,2775.0,1.0011,,
3110,3i,150.0,22,0.7715,16,147.89,True,2,0.0,1.0,181.61,scenario_normal_balanced,train,development,0.11,0.0,0.7715,0.9859333333333332,0.0,0.0,4.0,4.0,True,,146.66666666666669,407.3520000000001,,,,,2775.0,1.0011,,
3115,3i,150.0,22,0.4205,16,147.82,True,2,0.0,1.0,181.61,scenario_normal_balanced,train,development,0.11,-0.06999999999999318,0.4205,0.9854666666666666,0.0,0.0,4.0,9.0,True,,146.66666666666669,222.02400000000003,,,,,2775.0,1.0011,,
3120,3i,150.0,23,1.1393,16,145.35,True,2,0.0205,1.0,181.52,scenario_normal_balanced,train,development,0.11,-2.539999999999992,0.4246,0.969,0.0,-0.09000000000000341,4.0,14.0,True,,153.33333333333334,628.8936000000001,,,,,2775.0,1.0011,,
3125,3i,150.0,25,1.4728,19,119.5,False,2,0.2927,1.0,179.51,scenario_normal_balanced,train,development,0.11,-28.389999999999986,0.6517000000000001,0.7966666666666666,0.0,-2.1000000000000227,4.0,19.0,True,,166.66666666666669,883.6800000000002,-0.9463333333333329,,,,2775.0,1.0011,,
3130,3i,150.0,25,0.466,23,134.42,False,2,0.4945,1.0,173.16,scenario_normal_balanced,train,development,0.11,-13.469999999999999,-0.0378,0.8961333333333332,0.0,-8.450000000000017,4.0,24.0,True,,166.66666666666669,279.6000000000001,-0.44899999999999995,,,,2775.0,1.0011,,
3135,3i,150.0,25,0.0087,24,140.92,False,2,0.4283,1.0,168.33,scenario_normal_balanced,train,development,0.11,-6.969999999999999,-1.1004,0.9394666666666666,0.0,-13.280000000000001,5.0,4.0,False,0,166.66666666666669,5.220000000000001,-0.2323333333333333,,565.8424174285714,,2841.0,59.6341,,2823.0
3140,3i,150.0,25,0.0001,25,140.85,False,2,0.0209,1.0,167.62,scenario_normal_balanced,train,development,0.11,-7.039999999999992,-0.7714,0.939,0.0,-13.990000000000009,6.0,2.0,True,,166.66666666666669,0.06000000000000001,-0.2346666666666664,,565.8424174285714,,2841.0,59.6341,,2823.0
3145,3i,150.0,26,0.592,25,140.85,False,2,0.0012,1.0,167.57,scenario_normal_balanced,train,development,0.11,-6.969999999999999,0.17149999999999999,0.939,0.0,-14.04000000000002,7.0,1.0,False,0,173.33333333333334,369.40799999999996,-0.2323333333333333,,,,2865.0,56.7583,,
3150,3i,150.0,26,0.3028,25,140.85,False,2,0.0,1.0,167.56,scenario_normal_balanced,train,development,0.11,-4.5,-0.8365,0.939,0.0,-13.960000000000008,7.0,6.0,False,5,173.33333333333334,188.94720000000004,-0.15,,,,2865.0,56.7583,,
3155,3i,150.0,24,1.0799,21,140.85,False,3,8.226,1.0,407.71,scenario_normal_balanced,train,development,0.11,21.349999999999994,-0.3929,0.939,1.0,228.2,0.0,4.0,False,10,160.0,622.0224000000001,0.7116666666666664,,,,2865.0,56.7583,,
3160,3i,150.0,21,0.0,21,140.85,False,3,7.166,1.0,288.41,scenario_normal_balanced,train,development,0.11,6.430000000000007,-0.466,0.939,1.0,115.25000000000003,0.0,9.0,False,15,140.0,0.0,0.21433333333333357,,,,2865.0,56.7583,,
3165,3i,150.0,21,0.0,21,140.85,False,4,9.3929,1.0,474.59,scenario_normal_balanced,train,development,0.11,-0.06999999999999318,-0.0087,0.939,2.0,306.26,0.0,14.0,False,20,140.0,0.0,-0.002333333333333106,,,,2865.0,56.7583,,
3170,3i,150.0,22,0.6539,21,140.85,False,4,8.4024,1.0,379.91,scenario_normal_balanced,train,development,0.11,0.0,0.6538,0.939,2.0,212.29000000000002,0.0,19.0,False,25,146.66666666666669,345.2592000000001,0.0,,,,2865.0,56.7583,,
3175,3i,150.0,22,0.8188,21,140.85,False,4,8.4176,1.0,290.69,scenario_normal_balanced,train,development,0.11,0.0,0.2268,0.939,2.0,123.12,0.0,24.0,False,30,146.66666666666669,432.3264000000001,0.0,,,,2865.0,56.7583,,
3180,3i,150.0,22,1.0851,21,140.85,False,3,2.7285,1.0,234.82,scenario_normal_balanced,train,development,0.11,0.0,0.7823,0.939,1.0,67.25999999999999,1.0,4.0,False,35,146.66666666666669,572.9328,0.0,,,,2865.0,56.7583,,
3185,3i,150.0,21,0.841,19,140.85,False,2,0.3427,167.56,216.39,scenario_normal_balanced,train,development,0.11,0.0,-0.2389000000000001,0.939,-1.0,-191.32,2.0,2.0,False,40,140.0,423.86400000000003,0.0,,,,2865.0,56.7583,,
3190,3i,150.0,19,0.5819,14,140.85,False,2,0.0,167.56,216.32,scenario_normal_balanced,train,development,0.11,0.0,0.5819,0.939,-1.0,-72.09000000000003,3.0,1.0,False,45,126.66666666666667,265.3464,0.0,,,,2865.0,56.7583,,
3195,3i,150.0,20,1.3251,13,140.85,False,2,0.0,167.56,216.32,scenario_normal_balanced,train,development,0.11,0.0,1.3251,0.939,-2.0,-258.27,3.0,6.0,False,50,133.33333333333334,636.0480000000001,0.0,,,,2865.0,56.7583,,
3200,3i,150.0,20,1.1912,12,140.85,False,2,0.0,167.56,216.32,scenario_normal_balanced,train,development,0.11,0.0,0.5373,0.939,-2.0,-163.59000000000003,4.0,4.0,True,,133.33333333333334,571.7760000000001,0.0,,,,2865.0,56.7583,,
3205,3i,150.0,21,2.063,13,140.75,False,2,0.0,167.56,216.32,scenario_normal_balanced,train,development,0.11,-0.09999999999999432,1.2442000000000002,0.9383333333333334,-2.0,-74.37,4.0,9.0,True,,140.0,1039.7520000000002,-0.003333333333333144,,,,2865.0,56.7583,,
3210,3i,150.0,21,1.1396,14,88.32,False,2,0.1477,166.97,216.32,scenario_normal_balanced,train,development,0.11,-52.53,0.05449999999999999,0.5888,-1.0,-18.5,4.0,14.0,True,,140.0,574.3584,-1.7510000000000001,,,,2865.0,56.7583,,
3215,3i,150.0,22,0.2851,17,111.62,False,2,0.5103,163.07,216.25,scenario_normal_balanced,train,development,0.11,-29.22999999999999,-0.5559,0.7441333333333333,0.0,-0.13999999999998636,4.0,19.0,True,,146.66666666666669,150.53280000000004,-0.9743333333333329,,,,2865.0,56.7583,,
3220,3i,150.0,24,0.8801,23,147.53,True,3,9.7095,155.71,483.3,scenario_normal_balanced,train,development,0.11,6.680000000000007,0.2982,0.9835333333333334,1.0,266.98,4.0,24.0,True,,160.0,506.9376,,,,,2865.0,56.7583,,
3225,3i,150.0,24,0.6511,23,145.74,True,3,9.2437,152.83,350.4,scenario_normal_balanced,train,development,0.11,4.890000000000015,-0.6739999999999999,0.9716,1.0,134.07999999999998,5.0,4.0,False,0,160.0,375.0336,,0.0,378.6171866181818,,2930.0,39.1899,,
3230,3i,150.0,24,0.2239,23,145.56,True,3,5.065,152.57,253.93,scenario_normal_balanced,train,development,0.11,4.710000000000008,-0.9673,0.9704,1.0,37.610000000000014,6.0,2.0,True,,160.0,128.9664,,,378.6171866181818,,2930.0,39.1899,,
3235,3i,150.0,25,0.8666,24,145.56,True,3,0.6078,152.56,220.78,scenario_normal_balanced,train,development,0.11,4.810000000000002,-1.1964000000000001,0.9704,1.0,4.460000000000008,7.0,1.0,False,0,166.66666666666669,519.9600000000002,,0.0,,,2955.0,38.7552,,
3240,3i,150.0,25,0.3136,24,145.56,True,3,0.0348,152.56,218.16,scenario_normal_balanced,train,development,0.11,57.24000000000001,-0.826,0.9704,1.0,1.8400000000000034,7.0,6.0,False,5,166.66666666666669,188.16000000000003,,0.0,,,2955.0,38.7552,,
3245,3i,150.0,20,0.0,20,145.56,True,3,0.0012,152.56,218.03,scenario_normal_balanced,train,development,0.11,33.94,-0.2851,0.9704,1.0,1.7800000000000011,0.0,4.0,False,10,133.33333333333334,0.0,,0.0,,,2955.0,38.7552,,
3250,3i,150.0,21,0.8106,20,145.56,True,4,6.6636,152.56,402.72,scenario_normal_balanced,train,development,0.11,-1.9699999999999989,-0.0695,0.9704,1.0,-80.57999999999998,0.0,9.0,False,15,140.0,408.5424,,0.0,,,2955.0,38.7552,,
3255,3i,150.0,21,0.7701,20,145.56,True,4,4.9623,152.56,283.41,scenario_normal_balanced,train,development,0.11,-0.18000000000000682,0.119,0.9704,1.0,-66.98999999999995,0.0,14.0,False,20,140.0,388.1304,,0.0,,,2955.0,38.7552,,
3260,3i,150.0,20,0.0,20,145.56,True,4,1.4623,152.56,226.16,scenario_normal_balanced,train,development,0.11,0.0,-0.2239,0.9704,1.0,-27.77000000000001,0.0,19.0,False,25,133.33333333333334,0.0,,0.0,,,2955.0,38.7552,,
3265,3i,150.0,21,0.983,20,145.56,True,4,0.0072,152.56,222.04,scenario_normal_balanced,train,development,0.11,0.0,0.11639999999999995,0.9704,1.0,1.259999999999991,0.0,24.0,False,30,140.0,495.432,,0.0,,,2955.0,38.7552,,
3270,3i,150.0,20,0.0,20,145.56,True,4,0.0,152.56,222.03,scenario_normal_balanced,train,development,0.11,0.0,-0.3136,0.9704,1.0,3.8700000000000045,1.0,4.0,False,35,133.33333333333334,0.0,,0.0,,,2955.0,38.7552,,
3275,3i,150.0,20,1.2259,17,145.56,True,4,0.0,152.56,222.03,scenario_normal_balanced,train,development,0.11,0.0,1.2259,0.9704,1.0,4.0,2.0,2.0,False,40,133.33333333333334,588.432,,0.0,,,2955.0,38.7552,,
3280,3i,150.0,18,1.3753,13,145.56,True,4,0.0,152.56,222.03,scenario_normal_balanced,train,development,0.11,0.0,0.5647,0.9704,0.0,-180.69000000000003,3.0,1.0,False,45,120.0,594.1296,,0.0,,,2955.0,38.7552,,
3285,3i,150.0,18,0.5589,11,145.56,True,4,0.0,152.56,222.03,scenario_normal_balanced,train,development,0.11,0.0,-0.21120000000000005,0.9704,0.0,-61.380000000000024,3.0,6.0,False,50,120.0,241.4448,,0.0,,,2955.0,38.7552,,
3290,3i,150.0,19,1.6183,11,145.56,True,4,0.0,152.56,222.03,scenario_normal_balanced,train,development,0.11,0.0,1.6183,0.9704,0.0,-4.1299999999999955,4.0,4.0,True,,126.66666666666667,737.9448000000001,,,,,2955.0,38.7552,,
3295,3i,150.0,19,0.9549,11,145.08,True,4,0.0444,152.32,222.03,scenario_normal_balanced,train,development,0.11,-0.47999999999998977,-0.028100000000000014,0.9672000000000001,0.0,-0.009999999999990905,4.0,9.0,True,,126.66666666666667,435.43440000000004,,,,,2955.0,38.7552,,
3300,3i,150.0,20,0.5543,13,86.29,False,4,0.2212,149.29,222.03,scenario_normal_balanced,train,development,0.11,-59.269999999999996,0.5543,0.5752666666666667,0.0,0.0,4.0,14.0,True,,133.33333333333334,266.064,-1.9756666666666665,,,,2955.0,38.7552,,
3305,3i,150.0,21,1.0732,16,101.26,False,4,0.6135,141.56,221.91,scenario_normal_balanced,train,development,0.11,-44.3,-0.15270000000000006,0.6750666666666667,0.0,-0.12000000000000455,4.0,19.0,True,,140.0,540.8928,-1.4766666666666666,,,,2955.0,38.7552,,
3310,3i,150.0,22,0.4268,20,135.11,False,4,0.9271,135.11,220.07,scenario_normal_balanced,train,development,0.11,-10.449999999999989,-0.9484999999999999,0.9007333333333334,0.0,-1.960000000000008,4.0,24.0,True,,146.66666666666669,225.35040000000004,-0.34833333333333294,,,,2955.0,38.7552,,
3315,3i,150.0,22,0.006,22,141.62,False,4,0.8037,134.58,214.91,scenario_normal_balanced,train,development,0.11,-3.9399999999999977,-0.5529,0.9441333333333334,0.0,-7.1200000000000045,5.0,4.0,False,0,146.66666666666669,3.1680000000000006,-0.13133333333333325,,1375.1203455584414,101.38087928723878,3042.0,199.2703,5726.126275685402,3043.0
3320,3i,150.0,23,0.7539,22,141.56,False,4,0.6324,134.56,208.14,scenario_normal_balanced,train,development,0.11,-4.0,-0.8644000000000001,0.9437333333333333,0.0,-13.890000000000015,6.0,2.0,True,,153.33333333333334,416.15280000000007,-0.13333333333333333,,1375.1203455584414,101.38087928723878,3042.0,199.2703,5726.126275685402,3043.0
3325,3i,150.0,23,0.1918,22,141.56,False,4,0.1245,134.56,204.28,scenario_normal_balanced,train,development,0.11,-3.5200000000000102,-0.7631,0.9437333333333333,0.0,-17.75,7.0,1.0,False,0,153.33333333333334,105.87360000000001,-0.11733333333333368,,13908.681997714284,,3052.0,183.2294,,
3330,3i,150.0,24,0.6112,23,141.56,False,5,5.3803,134.56,456.41,scenario_normal_balanced,train,development,0.11,55.269999999999996,0.05689999999999995,0.9437333333333333,1.0,234.38000000000002,7.0,6.0,False,5,160.0,352.0512,1.8423333333333332,,13908.681997714284,,3052.0,183.2294,,
3335,3i,150.0,20,0.6236,19,141.56,False,5,4.768,134.56,324.68,scenario_normal_balanced,train,development,0.11,40.3,-0.4495999999999999,0.9437333333333333,1.0,102.77000000000001,0.0,4.0,False,10,133.33333333333334,299.32800000000003,1.3433333333333333,,13908.681997714284,,3052.0,183.2294,,
3340,3i,150.0,19,0.0,19,141.56,False,5,2.1161,134.56,245.1,scenario_normal_balanced,train,development,0.11,6.449999999999989,-0.4268,0.9437333333333333,1.0,25.03,0.0,9.0,False,15,126.66666666666667,0.0,0.2149999999999996,,13908.681997714284,,3052.0,183.2294,,
3345,3i,150.0,20,1.1635,19,141.56,False,5,0.016,134.56,229.1,scenario_normal_balanced,train,development,0.11,-0.060000000000002274,1.1575,0.9437333333333333,1.0,14.189999999999998,0.0,14.0,False,20,133.33333333333334,558.48,-0.002000000000000076,,13908.681997714284,,3052.0,183.2294,,
3350,3i,150.0,20,0.5659,19,141.56,False,5,0.0,134.56,229.07,scenario_normal_balanced,train,development,0.11,0.0,-0.18800000000000006,0.9437333333333333,1.0,20.930000000000007,0.0,19.0,False,25,133.33333333333334,271.632,0.0,,13908.681997714284,,3052.0,183.2294,,
3355,3i,150.0,19,0.0,19,141.56,False,5,0.0,134.56,229.07,scenario_normal_balanced,train,development,0.11,0.0,-0.1918,0.9437333333333333,1.0,24.789999999999992,0.0,24.0,False,30,126.66666666666667,0.0,0.0,,13908.681997714284,,3052.0,183.2294,,
3360,3i,150.0,20,0.8666,19,141.56,False,5,0.0,134.56,229.07,scenario_normal_balanced,train,development,0.11,0.0,0.25540000000000007,0.9437333333333333,0.0,-227.34000000000003,1.0,4.0,False,35,133.33333333333334,415.9680000000001,0.0,,13908.681997714284,,3052.0,183.2294,,
3365,3i,150.0,19,0.5476,17,141.56,False,5,0.0,134.56,229.07,scenario_normal_balanced,train,development,0.11,0.0,-0.07600000000000007,0.9437333333333333,0.0,-95.61000000000001,2.0,2.0,False,40,126.66666666666667,249.7056,0.0,,13908.681997714284,,3052.0,183.2294,,
3370,3i,150.0,19,1.9774,14,141.56,False,5,0.0,134.56,229.07,scenario_normal_balanced,train,development,0.11,0.0,1.9774,0.9437333333333333,0.0,-16.03,3.0,1.0,False,45,126.66666666666667,901.6944000000001,0.0,,13908.681997714284,,3052.0,183.2294,,
3375,3i,150.0,19,1.2515,13,141.56,False,5,0.0,134.56,229.07,scenario_normal_balanced,train,development,0.11,0.0,0.08800000000000008,0.9437333333333333,0.0,-0.030000000000001137,3.0,6.0,False,50,126.66666666666667,570.6840000000001,0.0,,13908.681997714284,,3052.0,183.2294,,
3380,3i,150.0,19,0.6976,12,141.56,False,5,0.0006,134.56,229.07,scenario_normal_balanced,train,development,0.11,0.0,0.13170000000000004,0.9437333333333333,0.0,0.0,4.0,4.0,True,,126.66666666666667,318.10560000000004,0.0,,13908.681997714284,,3052.0,183.2294,,
3385,3i,150.0,20,1.5677,11,140.97,False,5,0.107,133.42,229.07,scenario_normal_balanced,train,development,0.11,-0.5900000000000034,1.5677,0.9398,0.0,0.0,4.0,9.0,True,,133.33333333333334,752.4960000000001,-0.01966666666666678,,13908.681997714284,,3052.0,183.2294,,
3390,3i,150.0,20,0.63,13,79.13,False,5,0.2146,127.31,229.07,scenario_normal_balanced,train,development,0.11,-62.43000000000001,-0.23660000000000003,0.5275333333333333,0.0,0.0,4.0,14.0,True,,133.33333333333334,302.40000000000003,-2.0810000000000004,,13908.681997714284,,3052.0,183.2294,,
3395,3i,150.0,21,0.3214,16,89.87,False,5,0.635,119.4,229.02,scenario_normal_balanced,train,development,0.11,-51.69,-0.22619999999999996,0.5991333333333334,0.0,-0.04999999999998295,4.0,19.0,True,,140.0,161.9856,-1.7229999999999999,,13908.681997714284,,3052.0,183.2294,,
3400,3i,150.0,22,0.9441,20,123.88,False,5,0.9408,116.56,227.73,scenario_normal_balanced,train,development,0.11,-17.680000000000007,-1.0333,0.8258666666666666,0.0,-1.3400000000000034,4.0,24.0,True,,146.66666666666669,498.4848000000001,-0.5893333333333336,,13908.681997714284,,3052.0,183.2294,,
3405,3i,150.0,22,0.3675,21,136.24,False,5,1.0551,116.52,223.2,scenario_normal_balanced,train,development,0.11,-5.319999999999993,-0.8840000000000001,0.9082666666666668,0.0,-5.8700000000000045,5.0,4.0,False,0,146.66666666666669,194.04000000000002,-0.1773333333333331,,1155.2917679999998,,3133.0,169.5889,,
3410,3i,150.0,23,0.7875,22,136.23,False,5,0.5382,116.52,217.51,scenario_normal_balanced,train,development,0.11,-5.3300000000000125,0.08989999999999998,0.9081999999999999,0.0,-11.560000000000002,6.0,2.0,True,,153.33333333333334,434.70000000000005,-0.17766666666666708,,1155.2917679999998,,3133.0,169.5889,,
3415,3i,150.0,23,0.4809,22,136.23,False,5,0.1756,116.52,212.2,scenario_normal_balanced,train,development,0.11,-4.740000000000009,-1.0868000000000002,0.9081999999999999,0.0,-16.870000000000005,7.0,1.0,False,0,153.33333333333334,265.45680000000004,-0.1580000000000003,,,,3135.0,168.3317,,
3420,3i,150.0,23,0.1548,22,136.23,False,5,0.0088,116.52,211.09,scenario_normal_balanced,train,development,0.11,57.099999999999994,-0.4752,0.9081999999999999,0.0,-17.97999999999999,7.0,6.0,False,5,153.33333333333334,85.4496,1.903333333333333,,,,3135.0,168.3317,,
3425,3i,150.0,20,1.3931,18,136.23,False,5,0.0004,116.52,211.03,scenario_normal_balanced,train,development,0.11,46.359999999999985,1.0716999999999999,0.9081999999999999,0.0,-17.99000000000001,0.0,4.0,False,10,133.33333333333334,668.688,1.5453333333333328,,,,3135.0,168.3317,,
3430,3i,150.0,19,0.8914,18,136.23,False,5,0.0001,116.52,211.03,scenario_normal_balanced,train,development,0.11,12.349999999999994,-0.05270000000000008,0.9081999999999999,0.0,-16.69999999999999,0.0,9.0,False,15,126.66666666666667,406.4784,0.41166666666666646,,,,3135.0,168.3317,,
3435,3i,150.0,19,0.7382,18,136.23,False,5,0.0,116.52,211.03,scenario_normal_balanced,train,development,0.11,-0.010000000000019327,0.3707,0.9081999999999999,0.0,-12.169999999999987,0.0,14.0,False,20,126.66666666666667,336.6192,-0.00033333333333397756,,,,3135.0,168.3317,,
3440,3i,150.0,19,0.8924,18,136.23,False,5,0.0,116.52,211.03,scenario_normal_balanced,train,development,0.11,0.0,0.1049,0.9081999999999999,0.0,-6.47999999999999,0.0,19.0,False,25,126.66666666666667,406.9344,0.0,,,,3135.0,168.3317,,
3445,3i,150.0,18,0.0,18,136.23,False,5,0.0,116.52,211.03,scenario_normal_balanced,train,development,0.11,0.0,-0.4809,0.9081999999999999,0.0,-1.1699999999999875,0.0,24.0,False,30,120.0,0.0,0.0,,,,3135.0,168.3317,,
3450,3i,150.0,18,0.0,18,136.23,False,5,0.0,116.52,211.03,scenario_normal_balanced,train,development,0.11,0.0,-0.1548,0.9081999999999999,0.0,-0.060000000000002274,1.0,4.0,False,35,120.0,0.0,0.0,,,,3135.0,168.3317,,
3455,3i,150.0,17,1.3316,15,136.23,False,5,0.0,116.52,211.03,scenario_normal_balanced,train,development,0.11,0.0,-0.06150000000000011,0.9081999999999999,0.0,0.0,2.0,2.0,False,40,113.33333333333334,543.2928,0.0,,,,3135.0,168.3317,,
3460,3i,150.0,16,1.0558,12,136.23,False,5,0.0,116.52,211.03,scenario_normal_balanced,train,development,0.11,0.0,0.1644000000000001,0.9081999999999999,0.0,0.0,3.0,1.0,False,45,106.66666666666667,405.4272,0.0,,,,3135.0,168.3317,,
3465,3i,150.0,17,1.7935,9,136.23,False,5,0.0,116.52,211.03,scenario_normal_balanced,train,development,0.11,0.0,1.0553000000000001,0.9081999999999999,0.0,0.0,3.0,6.0,False,50,113.33333333333334,731.7480000000002,0.0,,,,3135.0,168.3317,,
3470,3i,150.0,17,1.3708,9,136.22,False,5,0.0908,115.97,211.03,scenario_normal_balanced,train,development,0.11,-0.009999999999990905,0.47840000000000005,0.9081333333333333,0.0,0.0,4.0,4.0,True,,113.33333333333334,559.2864000000001,-0.0003333333333330302,,,,3135.0,168.3317,,
3475,3i,150.0,18,0.5819,12,148.86,True,5,0.2934,109.16,211.03,scenario_normal_balanced,train,development,0.11,12.630000000000024,0.5819,0.9924000000000001,0.0,0.0,4.0,9.0,True,,120.0,251.3808,,,,,3135.0,168.3317,,
3480,3i,150.0,20,1.6671,13,84.94,False,5,0.4687,100.77,211.03,scenario_normal_balanced,train,development,0.11,-51.28999999999999,1.6671,0.5662666666666667,0.0,0.0,4.0,14.0,True,,133.33333333333334,800.2080000000001,-1.7096666666666664,,,,3135.0,168.3317,,
3485,3i,150.0,21,0.8149,16,105.82,False,5,1.1467,98.65,210.15,scenario_normal_balanced,train,development,0.11,-30.409999999999997,-0.5166999999999999,0.7054666666666666,0.0,-0.8799999999999955,4.0,19.0,True,,140.0,410.7096,-1.0136666666666665,,,,3135.0,168.3317,,
3490,3i,150.0,23,0.7795,19,136.54,False,5,0.8597,98.51,206.01,scenario_normal_balanced,train,development,0.11,0.3100000000000023,-0.2763000000000001,0.9102666666666667,0.0,-5.02000000000001,4.0,24.0,True,,153.33333333333334,430.28400000000005,0.01033333333333341,,,,3135.0,168.3317,,
3495,3i,150.0,23,0.2656,22,147.33,True,5,0.6421,98.51,198.67,scenario_normal_balanced,train,development,0.11,11.100000000000023,-1.5279,0.9822000000000001,0.0,-12.360000000000014,5.0,4.0,False,0,153.33333333333334,146.6112,,0.0,1419.102479392405,101.65362601979511,3224.0,210.9852,,3183.0
3500,3i,150.0,23,0.0008,23,147.27,True,5,0.1533,98.51,193.85,scenario_normal_balanced,train,development,0.11,11.050000000000011,-1.37,0.9818000000000001,0.0,-17.180000000000007,6.0,2.0,True,,153.33333333333334,0.44160000000000005,,,1419.102479392405,101.65362601979511,3224.0,210.9852,,3183.0
3505,3i,150.0,23,0.0,23,147.27,True,5,0.0084,98.51,193.05,scenario_normal_balanced,train,development,0.11,-1.5900000000000034,-0.5819,0.9818000000000001,0.0,-17.97999999999999,7.0,1.0,False,0,153.33333333333334,0.0,,0.0,21677.2244064,144.33977409797396,3230.0,203.9787,,
3510,3i,150.0,24,0.6362,23,147.27,True,5,0.0001,98.51,193.03,scenario_normal_balanced,train,development,0.11,62.33000000000001,-1.0309,0.9818000000000001,0.0,-18.0,7.0,6.0,False,5,160.0,366.4512,,0.05166666666666705,21677.2244064,144.33977409797396,3230.0,203.9787,,
3515,3i,150.0,20,0.5678,19,147.27,True,5,0.0,98.51,193.03,scenario_normal_balanced,train,development,0.11,41.45000000000002,-0.2471,0.9818000000000001,0.0,-17.120000000000005,0.0,4.0,False,10,133.33333333333334,272.54400000000004,,0.1033333333333341,21677.2244064,144.33977409797396,3230.0,203.9787,,
3520,3i,150.0,21,1.4619,19,147.27,True,5,0.0,98.51,193.03,scenario_normal_balanced,train,development,0.11,10.730000000000018,0.6824,0.9818000000000001,0.0,-12.97999999999999,0.0,9.0,False,15,140.0,736.7976,,0.15500000000000114,21677.2244064,144.33977409797396,3230.0,203.9787,,
