timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction
960,1i,150.0,23,1.1311,21,149.56,True,6.52000000000001,0.3538,0.9970666666666667
965,1i,150.0,22,1.0705,21,149.56,True,-0.030000000000001137,0.9218,0.9970666666666667
970,1i,150.0,23,1.2683,21,149.56,True,0.0,0.17060000000000008,0.9970666666666667
975,1i,150.0,22,0.6154,21,149.56,True,0.0,-0.13650000000000007,0.9970666666666667
980,1i,150.0,21,0.2879,18,149.56,True,0.0,-1.0909,0.9970666666666667
985,1i,150.0,21,2.0148,15,149.56,True,0.0,0.7366000000000001,0.9970666666666667
990,1i,150.0,21,1.452,15,149.56,True,0.0,0.32089999999999996,0.9970666666666667
995,1i,150.0,23,2.15,16,149.56,True,0.0,1.0795,0.9970666666666667
1000,1i,150.0,23,1.7158,15,149.34,True,-0.21999999999999886,0.4475,0.9956
1005,1i,150.0,23,0.5597,14,85.94,False,-63.620000000000005,-0.05569999999999997,0.5729333333333333
1010,1i,150.0,26,1.4421,20,119.88,False,-29.680000000000007,1.1542,0.7992
1015,1i,150.0,27,1.0537,23,134.77,False,-14.789999999999992,-0.9611000000000001,0.8984666666666667
1020,1i,150.0,28,0.1132,26,149.71,True,0.15000000000000568,-1.3388,0.9980666666666668
1025,1i,150.0,30,1.1467,28,149.56,True,0.0,-1.0032999999999999,0.9970666666666667
1030,1i,150.0,30,0.6309,28,149.56,True,0.21999999999999886,-1.0849,0.9970666666666667
1035,1i,150.0,30,0.0123,29,149.56,True,63.620000000000005,-0.5474,0.9970666666666667
1040,1i,150.0,29,1.7102,22,149.56,True,29.680000000000007,0.2681,0.9970666666666667
1045,1i,150.0,25,1.3749,21,149.56,True,14.789999999999992,0.32119999999999993,0.9970666666666667
1050,1i,150.0,23,0.7965,21,149.56,True,-0.15000000000000568,0.6833,0.9970666666666667
1055,1i,150.0,23,1.5459,21,149.56,True,0.0,0.3992,0.9970666666666667
1060,1i,150.0,23,1.3869,21,149.56,True,0.0,0.756,0.9970666666666667
1065,1i,150.0,22,0.8174,21,149.56,True,0.0,0.8051,0.9970666666666667
1070,1i,150.0,22,1.6927,19,149.56,True,0.0,-0.01749999999999985,0.9970666666666667
1075,1i,150.0,22,1.268,16,149.56,True,0.0,-0.1069,0.9970666666666667
1080,1i,150.0,24,1.8453,16,149.56,True,0.0,1.0488,0.9970666666666667
1085,1i,150.0,24,1.5037,16,149.56,True,0.0,-0.042200000000000015,0.9970666666666667
1090,1i,150.0,24,0.5245,17,149.51,True,-0.05000000000001137,-0.8624,0.9967333333333332
1095,1i,150.0,26,1.5942,18,147.79,True,-1.7700000000000102,0.7768,0.9852666666666666
1100,1i,150.0,27,1.105,20,142.22,False,-7.340000000000003,-0.5877000000000001,0.9481333333333333
1105,1i,150.0,28,0.1588,24,129.07,False,-20.49000000000001,-1.1092,0.8604666666666666
1110,1i,150.0,30,1.0574,28,143.94,False,-5.6200000000000045,-0.7879,0.9596
1115,1i,150.0,30,0.7162,28,143.54,False,-6.02000000000001,-0.7875000000000001,0.9569333333333333
1120,1i,150.0,30,0.0787,28,143.52,False,-5.989999999999981,-0.4458,0.9568000000000001
1125,1i,150.0,32,0.9941,30,143.52,False,-4.269999999999982,-0.6001000000000001,0.9568000000000001
1130,1i,150.0,29,0.8465,23,143.52,False,1.3000000000000114,-0.25849999999999995,0.9568000000000001
1135,1i,150.0,25,0.7367,22,143.52,False,14.450000000000017,0.5779000000000001,0.9568000000000001
1140,1i,150.0,24,1.3797,22,143.52,False,-0.4199999999999875,0.32230000000000003,0.9568000000000001
1145,1i,150.0,23,0.6734,22,143.52,False,-0.01999999999998181,-0.04279999999999995,0.9568000000000001
1150,1i,150.0,23,0.6865,22,143.52,False,0.0,0.6078,0.9568000000000001
1155,1i,150.0,24,1.4215,22,143.52,False,0.0,0.4274,0.9568000000000001
1160,1i,150.0,23,1.059,19,143.52,False,0.0,0.2124999999999999,0.9568000000000001
1165,1i,150.0,22,1.3009,16,143.52,False,0.0,0.5641999999999999,0.9568000000000001
1170,1i,150.0,23,1.5071,16,143.52,False,0.0,0.12740000000000018,0.9568000000000001
1175,1i,150.0,23,0.7859,15,143.52,False,0.0,0.11250000000000004,0.9568000000000001
1180,1i,150.0,25,1.8728,15,143.51,False,-0.010000000000019327,1.1863000000000001,0.9567333333333333
1185,1i,150.0,25,1.2983,15,90.59,False,-52.93000000000001,-0.12319999999999998,0.6039333333333333
1190,1i,150.0,26,0.2538,20,109.6,False,-33.920000000000016,-0.8051999999999999,0.7306666666666666
1195,1i,150.0,29,1.1628,26,142.71,False,-0.8100000000000023,-0.1380999999999999,0.9514
1200,1i,150.0,29,0.6661,27,145.3,True,1.7800000000000011,-0.8410000000000001,0.9686666666666668
1205,1i,150.0,29,0.0248,27,145.23,True,1.7099999999999795,-0.7611,0.9682
1210,1i,150.0,31,0.9637,29,145.23,True,1.7199999999999989,-0.9091,0.9682
1215,1i,150.0,31,0.3026,29,145.23,True,54.639999999999986,-0.9957,0.9682
1220,1i,150.0,29,1.0528,24,145.23,True,35.629999999999995,0.7989999999999999,0.9682
1225,1i,150.0,26,1.6333,21,145.23,True,2.519999999999982,0.4704999999999999,0.9682
1230,1i,150.0,24,1.116,21,145.23,True,-0.0700000000000216,0.4499000000000001,0.9682
1235,1i,150.0,22,0.7924,21,145.23,True,0.0,0.7676,0.9682
1240,1i,150.0,23,1.436,21,145.23,True,0.0,0.47229999999999994,0.9682
1245,1i,150.0,23,0.2795,21,145.23,True,0.0,-0.023099999999999954,0.9682
1250,1i,150.0,23,0.8196,21,145.23,True,0.0,-0.23319999999999996,0.9682
1255,1i,150.0,23,1.7109,17,145.23,True,0.0,0.07760000000000011,0.9682
1260,1i,150.0,24,1.7198,16,145.23,True,0.0,0.6037999999999999,0.9682
1265,1i,150.0,25,2.1127,15,145.23,True,0.0,1.3202999999999998,0.9682
1270,1i,150.0,25,1.1948,16,145.03,True,-0.19999999999998863,-0.24119999999999986,0.9668666666666667
1275,1i,150.0,26,1.0763,18,142.94,False,-2.289999999999992,0.7968,0.9529333333333333
1280,1i,150.0,28,1.5462,21,103.1,False,-42.129999999999995,0.7266,0.6873333333333332
1285,1i,150.0,29,0.4639,23,110.72,False,-34.50999999999999,-1.247,0.7381333333333333
1290,1i,150.0,31,0.5673,29,141.59,False,-3.6399999999999864,-1.1524999999999999,0.9439333333333334
1295,1i,150.0,32,1.009,30,148.24,True,3.0100000000000193,-1.1037,0.9882666666666667
1300,1i,150.0,32,0.2438,31,148.19,True,3.1599999999999966,-0.9510000000000001,0.9879333333333333
1305,1i,150.0,33,0.5359,32,148.19,True,5.25,-0.5404,0.9879333333333333
1310,1i,150.0,29,1.1789,24,148.19,True,45.09,-0.36729999999999996,0.9879333333333333
1315,1i,150.0,25,0.9244,22,148.19,True,37.47,0.4605,0.9879333333333333
1320,1i,150.0,23,0.7393,22,148.19,True,6.599999999999994,0.17199999999999993,0.9879333333333333
1325,1i,150.0,24,1.5376,22,148.19,True,-0.05000000000001137,0.5286000000000002,0.9879333333333333
1330,1i,150.0,23,0.7431,22,148.19,True,0.0,0.49929999999999997,0.9879333333333333
1335,1i,150.0,23,0.7674,22,148.19,True,0.0,0.23149999999999993,0.9879333333333333
1340,1i,150.0,22,1.0505,19,148.19,True,0.0,-0.12840000000000007,0.9879333333333333
1345,1i,150.0,22,1.341,17,148.19,True,0.0,0.41659999999999997,0.9879333333333333
1350,1i,150.0,23,2.3833,15,148.19,True,0.0,1.6440000000000001,0.9879333333333333
1355,1i,150.0,23,1.322,15,148.19,True,0.0,-0.2156,0.9879333333333333
1360,1i,150.0,24,1.3458,14,148.17,True,-0.020000000000010232,0.6027000000000001,0.9877999999999999
1365,1i,150.0,25,2.1102,15,146.65,True,-1.539999999999992,1.3428,0.9776666666666667
1370,1i,150.0,26,1.0001,17,82.94,False,-65.25,-0.0504,0.5529333333333333
1375,1i,150.0,28,0.831,21,103.65,False,-44.53999999999999,-0.51,0.6910000000000001
1380,1i,150.0,30,1.0154,27,136.36,False,-11.829999999999984,-1.3679000000000001,0.9090666666666668
1385,1i,150.0,30,0.2709,29,139.58,False,-8.609999999999985,-1.0511000000000001,0.9305333333333334
1390,1i,150.0,31,0.615,30,139.48,False,-8.689999999999998,-0.7308000000000001,0.9298666666666666
1395,1i,150.0,32,0.7189,30,139.48,False,-7.170000000000016,-1.3912999999999998,0.9298666666666666
1400,1i,150.0,30,2.4531,22,139.48,False,56.53999999999999,1.453,0.9298666666666666
1405,1i,150.0,27,2.6314,22,139.48,False,35.829999999999984,1.8004000000000002,0.9298666666666666
1410,1i,150.0,29,2.0847,23,139.48,False,3.119999999999976,1.0693000000000001,0.9298666666666666
1415,1i,150.0,30,1.2017,26,139.48,False,-0.10000000000002274,0.9308000000000001,0.9298666666666666
1420,1i,150.0,29,0.4119,27,139.48,False,0.0,-0.2031,0.9298666666666666
1425,1i,150.0,30,0.565,28,139.48,False,0.0,-0.15390000000000004,0.9298666666666666
1430,1i,150.0,30,0.7554,28,139.48,False,0.0,-1.6977000000000002,0.9298666666666666
1435,1i,150.0,29,0.4697,25,139.48,False,0.0,-2.1617,0.9298666666666666
1440,1i,150.0,30,0.7415,26,139.48,False,0.0,-1.3432000000000002,0.9298666666666666
1445,1i,150.0,31,0.7883,29,139.48,False,0.0,-0.4134,0.9298666666666666
