timestamp,approach_edge,true_queue_length_m,true_queue_beyond_camera
2125,2i,261.61,True
2130,2i,283.84,True
2135,2i,322.35,True
2140,2i,320.89,True
2145,2i,320.8,True
2150,2i,320.8,True
2155,2i,327.8,True
2160,2i,327.8,True
2165,2i,327.8,True
2170,2i,327.8,True
2175,2i,331.8,True
2180,2i,331.8,True
2185,2i,331.8,True
2190,2i,331.8,True
2195,2i,338.81,True
2200,2i,338.8,True
2205,2i,338.67,True
2210,2i,337.21,True
2215,2i,274.17,True
2220,2i,304.08,True
2225,2i,321.83,True
2230,2i,328.02,True
2235,2i,327.81,True
2240,2i,331.8,True
2245,2i,331.8,True
2250,2i,331.8,True
2255,2i,331.8,True
2260,2i,338.81,True
2265,2i,338.8,True
2270,2i,338.8,True
2275,2i,338.8,True
2280,2i,345.8,True
2285,2i,345.8,True
2290,2i,345.8,True
2295,2i,323.03,True
2300,2i,340.89,True
2305,2i,252.65,True
2310,2i,291.54,True
2315,2i,324.56,True
2320,2i,326.14,True
