timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge
310,2i,150.0,35,0.3151,34,149.98,True
310,3i,150.0,3,8.0105,2,1.0,False
310,4i,150.0,4,7.8078,1,1.0,False
315,1i,150.0,33,0.4593,30,106.99,False
315,2i,150.0,36,0.3232,34,149.98,True
315,3i,150.0,3,4.1562,2,1.0,False
315,4i,150.0,4,2.3777,3,1.0,False
320,1i,150.0,30,0.664,25,113.81,False
320,2i,150.0,34,0.4976,29,149.98,True
320,3i,150.0,3,0.0958,2,1.0,False
320,4i,150.0,4,0.0126,3,1.0,False
325,1i,150.0,27,1.3333,20,120.82,False
325,2i,150.0,32,1.1584,25,149.98,True
325,3i,150.0,4,4.8766,3,8.0,False
325,4i,150.0,5,3.9701,4,5.0,False
330,1i,150.0,26,2.3543,17,120.81,False
330,2i,150.0,30,1.3735,21,149.98,True
330,3i,150.0,4,1.6484,3,8.0,False
330,4i,150.0,5,1.4164,4,5.0,False
335,1i,150.0,22,1.6471,12,120.81,False
335,2i,150.0,29,1.8333,18,149.92,True
335,3i,150.0,6,8.2951,4,15.0,False
335,4i,150.0,7,7.0212,5,9.0,False
340,1i,150.0,23,2.4252,11,123.68,False
340,2i,150.0,27,2.6804,14,65.01,False
340,3i,150.0,7,5.6579,4,15.0,False
340,4i,150.0,8,5.3227,5,9.0,False
345,1i,150.0,25,3.5036,10,55.76,False
345,2i,150.0,29,2.7414,14,65.01,False
345,3i,150.0,7,1.415,5,15.0,False
345,4i,150.0,8,1.4099,6,15.07,False
350,1i,150.0,24,2.5623,12,69.99,False
350,2i,150.0,28,2.4318,15,69.03,False
350,3i,150.0,8,2.8917,6,15.0,False
350,4i,150.0,9,2.7129,7,16.0,False
355,1i,150.0,23,1.7556,12,69.8,False
355,2i,150.0,28,2.0058,15,69.02,False
355,3i,150.0,8,1.0085,6,15.0,False
355,4i,150.0,9,0.7701,8,16.0,False
360,1i,150.0,26,1.9676,13,68.83,False
360,2i,150.0,29,1.1509,16,69.02,False
360,3i,150.0,8,0.0006,8,36.05,False
360,4i,150.0,9,0.007,9,23.04,False
365,1i,150.0,28,1.6089,16,63.15,False
365,2i,150.0,33,1.6968,20,67.68,False
365,3i,150.0,5,4.1326,2,35.43,False
365,4i,150.0,5,3.6349,3,22.19,False
370,1i,150.0,29,0.8844,21,71.06,False
370,2i,150.0,35,1.0352,24,70.75,False
370,3i,150.0,3,3.3742,1,1.0,False
370,4i,150.0,3,3.2268,2,15.04,False
375,1i,150.0,31,0.9078,28,96.3,False
375,2i,150.0,37,0.8505,31,101.61,False
375,3i,150.0,4,18.8741,1,1.0,False
375,4i,150.0,5,14.3026,2,15.04,False
380,1i,150.0,32,0.7727,30,107.13,False
380,2i,150.0,39,0.6653,35,126.74,False
380,3i,150.0,4,10.609,1,1.0,False
380,4i,150.0,5,8.6183,2,15.04,False
385,1i,150.0,33,0.6959,31,107.1,False
385,2i,150.0,40,0.3019,39,144.83,False
385,3i,150.0,2,0.158,1,1.0,False
385,4i,150.0,3,0.0479,3,19.11,False
390,1i,150.0,34,0.3165,31,107.1,False
390,2i,150.0,40,0.001,39,144.53,False
390,3i,150.0,3,8.0695,2,5.0,False
390,4i,150.0,4,5.2752,3,19.04,False
395,1i,150.0,37,0.8552,33,111.1,False
395,2i,150.0,42,0.6915,40,144.52,False
395,3i,150.0,1,14.1546,0,0.0,False
395,4i,150.0,3,4.6001,1,18.37,False
400,1i,150.0,38,0.3431,37,141.88,False
400,2i,150.0,42,0.345,40,144.52,False
400,3i,150.0,1,0.0,0,0.0,False
400,4i,150.0,2,2.1488,1,1.0,False
405,1i,150.0,39,0.0218,38,145.87,True
405,2i,150.0,42,0.02,41,144.52,False
405,3i,150.0,2,8.5014,1,1.0,False
405,4i,150.0,3,7.026,2,1.0,False
410,1i,150.0,36,1.0638,31,145.85,True
410,2i,150.0,39,0.9151,33,144.52,False
410,3i,150.0,2,1.5013,1,1.0,False
410,4i,150.0,3,2.3539,2,1.0,False
415,1i,150.0,32,1.166,26,145.85,True
415,2i,150.0,35,1.0739,29,144.52,False
415,3i,150.0,5,15.0393,2,8.0,False
415,4i,150.0,6,11.8118,3,5.0,False
420,1i,150.0,29,1.0893,24,145.85,True
420,2i,150.0,33,1.4018,26,144.52,False
420,3i,150.0,5,7.0028,2,8.0,False
420,4i,150.0,6,6.6967,3,5.0,False
425,1i,150.0,27,0.9771,21,145.85,True
425,2i,150.0,28,1.0433,23,144.52,False
425,3i,150.0,5,0.0165,4,12.06,False
425,4i,150.0,6,0.7589,3,5.0,False
430,1i,150.0,27,2.4834,18,145.74,True
430,2i,150.0,27,1.7507,20,144.39,False
430,3i,150.0,6,4.0694,5,12.0,False
430,4i,150.0,7,3.4844,6,12.0,False
435,1i,150.0,26,1.9742,14,143.24,False
435,2i,150.0,27,2.1527,16,83.06,False
435,3i,150.0,6,1.8733,5,12.0,False
435,4i,150.0,7,1.5289,6,12.0,False
440,1i,150.0,26,1.8093,12,80.76,False
440,2i,150.0,26,1.776,15,87.06,False
440,3i,150.0,6,0.0743,5,12.0,False
440,4i,150.0,7,0.0093,7,19.0,False
445,1i,150.0,27,2.2484,12,80.76,False
445,2i,150.0,29,2.5424,14,87.06,False
445,3i,150.0,7,2.1219,6,16.0,False
445,4i,150.0,8,1.833,7,19.0,False
450,1i,150.0,30,2.2569,13,80.76,False
450,2i,150.0,33,2.4479,17,87.06,False
450,3i,150.0,7,0.2783,6,16.0,False
450,4i,150.0,8,0.2078,7,19.0,False
455,1i,150.0,32,1.6095,14,68.0,False
455,2i,150.0,34,1.2073,21,94.02,False
455,3i,150.0,5,6.4326,2,22.31,False
455,4i,150.0,7,7.6316,3,25.42,False
460,1i,150.0,33,0.908,22,87.12,False
460,2i,150.0,35,0.4971,24,96.34,False
460,3i,150.0,4,13.345,1,1.0,False
460,4i,150.0,5,9.4937,2,5.0,False
465,1i,150.0,35,0.6729,29,99.11,False
465,2i,150.0,38,0.4378,31,106.7,False
465,3i,150.0,3,8.6521,1,1.0,False
465,4i,150.0,3,3.8135,2,5.0,False
470,1i,150.0,37,0.5289,33,114.03,False
470,2i,150.0,40,0.5121,38,141.12,False
470,3i,150.0,3,8.4321,1,1.0,False
470,4i,150.0,4,7.007,2,5.0,False
475,1i,150.0,38,0.2322,36,134.98,False
475,2i,150.0,41,0.1002,40,148.37,True
475,3i,150.0,3,6.1802,2,5.0,False
475,4i,150.0,4,3.8691,3,9.01,False
480,1i,150.0,40,0.3791,38,148.89,True
480,2i,150.0,42,0.2618,41,148.23,True
480,3i,150.0,2,0.0,2,5.0,False
480,4i,150.0,3,0.0,3,9.0,False
485,1i,150.0,41,0.369,39,148.85,True
485,2i,150.0,43,0.35,42,148.23,True
485,3i,150.0,2,9.1433,0,0.0,False
485,4i,150.0,2,8.6104,0,0.0,False
490,1i,150.0,41,0.1971,40,148.85,True
490,2i,150.0,43,0.0561,42,148.23,True
490,3i,150.0,1,4.3824,0,0.0,False
490,4i,150.0,1,5.1455,0,0.0,False
495,1i,150.0,41,0.0236,40,148.85,True
495,2i,150.0,44,0.3546,43,148.23,True
495,3i,150.0,4,18.3416,1,1.0,False
495,4i,150.0,4,18.3065,1,1.0,False
500,1i,150.0,40,0.9983,34,148.85,True
500,2i,150.0,43,0.7181,37,148.23,True
500,3i,150.0,4,9.568,1,1.0,False
500,4i,150.0,4,11.8429,1,1.0,False
505,1i,150.0,37,1.0688,30,148.85,True
505,2i,150.0,39,0.6999,34,148.23,True
505,3i,150.0,4,0.7835,3,5.23,False
505,4i,150.0,4,1.4676,1,1.0,False
510,1i,150.0,34,0.8914,27,148.85,True
510,2i,150.0,36,0.6993,30,148.23,True
510,3i,150.0,5,4.7749,4,5.0,False
510,4i,150.0,5,4.2396,4,5.0,False
515,1i,150.0,31,1.1228,22,148.85,True
515,2i,150.0,35,1.5643,26,148.23,True
515,3i,150.0,5,2.3857,4,5.0,False
515,4i,150.0,5,1.6279,4,5.0,False
520,1i,150.0,31,2.5237,20,148.74,True
520,2i,150.0,33,1.9571,23,148.01,True
520,3i,150.0,5,0.0151,4,5.0,False
520,4i,150.0,5,0.0026,5,12.01,False
525,1i,150.0,30,2.1983,17,146.51,True
525,2i,150.0,33,1.6474,20,134.54,False
525,3i,150.0,6,3.2752,5,9.0,False
525,4i,150.0,6,2.6704,5,12.0,False
530,1i,150.0,29,1.3946,18,94.77,False
530,2i,150.0,33,1.7424,21,98.06,False
530,3i,150.0,6,0.9778,5,9.0,False
530,4i,150.0,6,0.4281,5,12.0,False
535,1i,150.0,31,2.0678,18,94.77,False
535,2i,150.0,34,1.7748,20,98.06,False
535,3i,150.0,8,6.0086,6,16.01,False
535,4i,150.0,7,3.3988,6,16.0,False
540,1i,150.0,33,1.7795,19,94.77,False
540,2i,150.0,35,1.2523,22,110.77,False
540,3i,150.0,9,4.6966,6,16.0,False
540,4i,150.0,9,5.2075,6,16.0,False
545,1i,150.0,34,0.9826,20,94.26,False
545,2i,150.0,37,0.9116,25,110.77,False
545,3i,150.0,5,3.6832,2,5.04,False
545,4i,150.0,6,5.7428,1,1.0,False
550,1i,150.0,38,1.1494,28,105.93,False
550,2i,150.0,38,0.5921,28,109.94,False
