timestamp,approach_edge,camera_range_m,visible_vehicle_count,visible_mean_speed_mps,visible_queue_count,visible_queue_length_m,queue_reaches_camera_edge,visible_queue_length_m_change_30s,visible_mean_speed_mps_change_30s,visible_occupancy_fraction
940,1i,150.0,28,0.0518,27,148.89,True,0.01999999999998181,-1.0633,0.9925999999999999
945,1i,150.0,29,0.6462,28,148.89,True,2.1499999999999773,-0.9316000000000001,0.9925999999999999
950,1i,150.0,24,0.5621,22,148.89,True,53.999999999999986,-0.3981,0.9925999999999999
955,1i,150.0,24,1.0592,22,148.89,True,1.549999999999983,0.2114999999999999,0.9925999999999999
960,1i,150.0,22,0.0,22,148.89,True,-0.3300000000000125,-1.4366,0.9925999999999999
965,1i,150.0,23,0.6279,22,148.89,True,-0.010000000000019327,0.07930000000000004,0.9925999999999999
970,1i,150.0,24,1.6584,22,148.89,True,0.0,1.6066,0.9925999999999999
975,1i,150.0,23,0.5557,22,148.89,True,0.0,-0.09050000000000002,0.9925999999999999
980,1i,150.0,22,0.0832,21,148.89,True,0.0,-0.47890000000000005,0.9925999999999999
985,1i,150.0,23,1.0264,18,148.89,True,0.0,-0.03279999999999994,0.9925999999999999
990,1i,150.0,24,1.9274,17,148.89,True,0.0,1.9274,0.9925999999999999
995,1i,150.0,24,0.8766,17,148.89,True,0.0,0.24870000000000003,0.9925999999999999
1000,1i,150.0,24,0.3704,18,148.89,True,0.0,-1.288,0.9925999999999999
1005,1i,150.0,25,0.9914,18,147.18,True,-1.7099999999999795,0.4357,0.9812000000000001
1010,1i,150.0,25,0.5273,20,113.49,False,-35.39999999999999,0.4441,0.7565999999999999
1015,1i,150.0,26,0.754,24,131.34,False,-17.549999999999983,-0.2724,0.8756
1020,1i,150.0,28,1.0247,26,147.67,True,-1.2199999999999989,-0.9027000000000001,0.9844666666666666
1025,1i,150.0,28,0.6564,26,147.57,True,-1.3199999999999932,-0.22020000000000006,0.9838
1030,1i,150.0,29,0.888,27,147.56,True,-1.329999999999984,0.5176000000000001,0.9837333333333333
1035,1i,150.0,29,0.3793,28,147.56,True,0.37999999999999545,-0.6120999999999999,0.9837333333333333
1040,1i,150.0,25,0.9461,22,147.56,True,34.07000000000001,0.41880000000000006,0.9837333333333333
1045,1i,150.0,23,0.739,22,147.56,True,16.22,-0.015000000000000013,0.9837333333333333
1050,1i,150.0,23,1.0387,22,147.56,True,-0.10999999999998522,0.014000000000000012,0.9837333333333333
1055,1i,150.0,23,0.5351,22,147.56,True,-0.009999999999990905,-0.12129999999999996,0.9837333333333333
1060,1i,150.0,23,0.7114,22,147.56,True,0.0,-0.17659999999999998,0.9837333333333333
1065,1i,150.0,23,0.3813,22,147.56,True,0.0,0.0019999999999999463,0.9837333333333333
1070,1i,150.0,23,1.1269,21,147.56,True,0.0,0.18079999999999996,0.9837333333333333
1075,1i,150.0,21,1.0221,17,147.56,True,0.0,0.2831,0.9837333333333333
1080,1i,150.0,22,1.5215,14,147.56,True,0.0,0.4828000000000001,0.9837333333333333
1085,1i,150.0,22,0.9998,15,147.56,True,0.0,0.4647,0.9837333333333333
1090,1i,150.0,23,1.4087,14,147.52,True,-0.03999999999999204,0.6973,0.9834666666666667
1095,1i,150.0,25,1.5276,13,43.07,False,-104.49000000000001,1.1463,0.28713333333333335
1100,1i,150.0,25,1.138,18,89.76,False,-57.8,0.011099999999999888,0.5984
1105,1i,150.0,26,0.4488,21,107.48,False,-40.08,-0.5733,0.7165333333333334
1110,1i,150.0,28,0.7551,25,128.43,False,-19.129999999999995,-0.7664000000000001,0.8562000000000001
1115,1i,150.0,30,0.9849,28,148.97,True,1.4099999999999966,-0.014900000000000024,0.9931333333333333
1120,1i,150.0,30,0.6406,28,148.57,True,1.049999999999983,-0.7681000000000001,0.9904666666666666
1125,1i,150.0,31,1.0177,29,148.56,True,105.49000000000001,-0.5099,0.9904000000000001
1130,1i,150.0,26,0.7915,23,148.56,True,58.8,-0.3464999999999999,0.9904000000000001
1135,1i,150.0,23,0.0,23,148.56,True,41.08,-0.4488,0.9904000000000001
1140,1i,150.0,24,0.6687,23,148.56,True,20.129999999999995,-0.08640000000000003,0.9904000000000001
1145,1i,150.0,23,0.0,23,148.56,True,-0.4099999999999966,-0.9849,0.9904000000000001
1150,1i,150.0,24,0.7712,23,148.56,True,-0.009999999999990905,0.13060000000000005,0.9904000000000001
1155,1i,150.0,25,1.2765,23,148.56,True,0.0,0.2587999999999999,0.9904000000000001
1160,1i,150.0,23,0.5777,20,148.56,True,0.0,-0.2138,0.9904000000000001
1165,1i,150.0,23,1.4912,19,148.56,True,0.0,1.4912,0.9904000000000001
1170,1i,150.0,24,1.6662,17,148.56,True,0.0,0.9974999999999999,0.9904000000000001
1175,1i,150.0,24,1.0517,18,148.56,True,0.0,1.0517,0.9904000000000001
