timestamp,approach_edge,true_queue_length_m,true_queue_beyond_camera
760,1i,0.0,False
760,2i,0.0,False
760,3i,0.0,False
760,4i,225.3,True
765,1i,0.0,False
765,2i,0.0,False
765,3i,0.0,False
765,4i,225.29,True
770,1i,1.0,False
770,2i,1.0,False
770,3i,1.0,False
770,4i,225.29,True
775,1i,1.0,False
775,2i,1.0,False
775,3i,1.0,False
775,4i,229.29,True
780,1i,1.0,False
780,2i,1.0,False
780,3i,1.0,False
780,4i,229.29,True
785,1i,1.0,False
785,2i,1.0,False
785,3i,1.0,False
785,4i,229.29,True
790,1i,1.0,False
790,2i,1.0,False
790,3i,1.0,False
790,4i,233.29,True
795,1i,1.0,False
795,2i,1.0,False
795,3i,1.0,False
795,4i,233.24,True
800,1i,0.0,False
800,2i,0.0,False
800,3i,1.0,False
800,4i,236.67,True
805,1i,0.0,False
805,2i,0.0,False
805,3i,1.0,False
805,4i,233.13,True
810,1i,0.0,False
810,2i,0.0,False
810,3i,1.0,False
810,4i,226.44,True
815,1i,0.0,False
815,2i,0.0,False
815,3i,1.0,False
815,4i,197.92,True
820,1i,1.0,False
820,2i,1.0,False
820,3i,1.0,False
820,4i,214.12,True
825,1i,1.0,False
825,2i,1.0,False
825,3i,8.01,False
825,4i,217.63,True
830,1i,1.0,False
830,2i,1.0,False
830,3i,8.0,False
830,4i,224.58,True
835,1i,1.0,False
835,2i,1.0,False
835,3i,8.0,False
835,4i,224.58,True
840,1i,1.0,False
840,2i,1.0,False
840,3i,8.0,False
840,4i,228.61,True
845,1i,1.0,False
845,2i,1.0,False
845,3i,0.0,False
845,4i,228.58,True
850,1i,1.0,False
850,2i,1.05,False
850,3i,1.0,False
850,4i,228.58,True
855,1i,1.0,False
855,2i,1.0,False
855,3i,1.0,False
855,4i,235.58,True
860,1i,1.0,False
860,2i,1.0,False
860,3i,1.0,False
860,4i,235.58,True
865,1i,1.0,False
865,2i,1.0,False
865,3i,1.0,False
865,4i,235.58,True
870,1i,5.0,False
870,2i,5.0,False
870,3i,1.0,False
870,4i,239.58,True
875,1i,5.0,False
875,2i,5.0,False
875,3i,1.0,False
875,4i,239.58,True
880,1i,5.0,False
880,2i,5.0,False
880,3i,1.0,False
880,4i,243.59,True
885,1i,5.0,False
885,2i,5.0,False
885,3i,1.0,False
885,4i,243.58,True
890,1i,0.0,False
890,2i,0.0,False
890,3i,1.0,False
890,4i,243.55,True
895,1i,1.0,False
895,2i,0.0,False
895,3i,1.0,False
895,4i,247.05,True
900,1i,1.0,False
900,2i,0.0,False
900,3i,1.0,False
900,4i,232.0,True
905,1i,1.0,False
905,2i,0.0,False
905,3i,1.0,False
905,4i,227.53,True
910,1i,1.0,False
910,2i,0.0,False
910,3i,1.0,False
910,4i,234.11,True
915,1i,1.0,False
915,2i,1.0,False
915,3i,5.05,False
915,4i,232.72,True
920,1i,1.0,False
920,2i,1.0,False
920,3i,5.0,False
920,4i,253.81,True
925,1i,1.0,False
925,2i,1.0,False
925,3i,5.0,False
925,4i,253.63,True
930,1i,1.0,False
930,2i,1.0,False
930,3i,5.0,False
930,4i,253.62,True
935,1i,1.0,False
935,2i,1.0,False
935,3i,0.0,False
935,4i,257.63,True
940,1i,1.0,False
940,2i,1.0,False
940,3i,0.0,False
940,4i,257.63,True
945,1i,1.0,False
945,2i,1.0,False
945,3i,0.0,False
945,4i,257.63,True
950,1i,1.0,False
950,2i,1.0,False
950,3i,0.0,False
950,4i,261.63,True
955,1i,1.0,False
955,2i,1.0,False
955,3i,0.0,False
955,4i,261.63,True
960,1i,1.0,False
960,2i,1.0,False
960,3i,0.0,False
960,4i,265.63,True
965,1i,15.04,False
965,2i,1.0,False
965,3i,1.0,False
965,4i,265.63,True
970,1i,15.04,False
970,2i,5.0,False
970,3i,1.0,False
970,4i,265.63,True
975,1i,15.04,False
975,2i,5.0,False
975,3i,1.0,False
975,4i,268.74,True
980,1i,0.0,False
980,2i,0.0,False
980,3i,1.0,False
980,4i,264.08,True
985,1i,0.0,False
985,2i,0.0,False
985,3i,1.0,False
985,4i,261.5,True
990,1i,1.0,False
990,2i,0.0,False
990,3i,1.0,False
990,4i,264.05,True
995,1i,1.0,False
995,2i,0.0,False
995,3i,1.0,False
995,4i,259.37,True
1000,1i,1.0,False
1000,2i,0.0,False
1000,3i,1.0,False
1000,4i,253.33,True
1005,1i,1.0,False
1005,2i,0.0,False
1005,3i,1.0,False
1005,4i,253.8,True
1010,1i,1.0,False
1010,2i,0.0,False
1010,3i,1.0,False
1010,4i,253.01,True
1015,1i,5.0,False
1015,2i,1.0,False
1015,3i,5.0,False
1015,4i,256.94,True
1020,1i,5.0,False
1020,2i,1.0,False
1020,3i,5.0,False
1020,4i,256.92,True
1025,1i,5.0,False
1025,2i,1.0,False
1025,3i,0.0,False
1025,4i,256.92,True
1030,1i,5.0,False
1030,2i,1.0,False
1030,3i,0.0,False
1030,4i,260.92,True
1035,1i,5.0,False
1035,2i,1.0,False
1035,3i,0.0,False
1035,4i,260.92,True
1040,1i,5.0,False
1040,2i,1.0,False
1040,3i,0.0,False
1040,4i,264.92,True
1045,1i,5.0,False
1045,2i,1.0,False
1045,3i,0.0,False
1045,4i,264.92,True
1050,1i,5.0,False
1050,2i,1.0,False
1050,3i,0.0,False
1050,4i,264.92,True
1055,1i,5.0,False
1055,2i,1.0,False
1055,3i,0.0,False
1055,4i,268.92,True
1060,1i,5.0,False
1060,2i,1.0,False
1060,3i,0.0,False
1060,4i,268.92,True
1065,1i,9.01,False
1065,2i,5.01,False
1065,3i,1.01,False
1065,4i,268.92,True
1070,1i,0.0,False
1070,2i,0.0,False
1070,3i,1.0,False
1070,4i,275.92,True
1075,1i,0.0,False
1075,2i,0.0,False
1075,3i,1.0,False
1075,4i,275.92,True
1080,1i,0.0,False
1080,2i,0.0,False
1080,3i,1.0,False
1080,4i,275.91,True
1085,1i,0.0,False
1085,2i,0.0,False
1085,3i,1.0,False
1085,4i,279.45,True
1090,1i,0.0,False
1090,2i,0.0,False
1090,3i,1.0,False
1090,4i,276.71,True
1095,1i,0.0,False
1095,2i,0.0,False
1095,3i,1.0,False
1095,4i,282.05,True
1100,1i,1.0,False
1100,2i,1.0,False
1100,3i,1.0,False
1100,4i,271.0,True
1105,1i,1.0,False
1105,2i,1.0,False
1105,3i,1.0,False
1105,4i,277.27,True
1110,1i,1.0,False
1110,2i,1.0,False
1110,3i,1.0,False
1110,4i,281.01,True
1115,1i,1.0,False
1115,2i,1.0,False
1115,3i,0.0,False
1115,4i,280.93,True
1120,1i,1.0,False
1120,2i,1.0,False
1120,3i,0.0,False
1120,4i,284.93,True
1125,1i,1.0,False
1125,2i,1.0,False
1125,3i,0.0,False
1125,4i,284.93,True
1130,1i,1.0,False
1130,2i,1.0,False
1130,3i,0.0,False
1130,4i,284.92,True
1135,1i,1.0,False
1135,2i,1.0,False
1135,3i,0.0,False
1135,4i,288.93,True
1140,1i,1.0,False
1140,2i,1.0,False
1140,3i,1.0,False
1140,4i,288.93,True
1145,1i,1.0,False
1145,2i,1.0,False
1145,3i,1.0,False
1145,4i,288.93,True
1150,1i,1.0,False
1150,2i,1.0,False
1150,3i,1.0,False
1150,4i,295.93,True
1155,1i,1.0,False
1155,2i,1.0,False
1155,3i,1.0,False
1155,4i,295.93,True
1160,1i,0.0,False
1160,2i,0.0,False
1160,3i,1.0,False
1160,4i,295.93,True
1165,1i,0.0,False
1165,2i,0.0,False
1165,3i,1.0,False
1165,4i,264.17,True
1170,1i,1.0,False
1170,2i,0.0,False
1170,3i,1.0,False
1170,4i,268.59,True
1175,1i,1.0,False
1175,2i,0.0,False
1175,3i,1.0,False
1175,4i,290.78,True
1180,1i,1.0,False
1180,2i,0.0,False
1180,3i,1.0,False
1180,4i,303.61,True
1185,1i,1.0,False
1185,2i,1.0,False
1185,3i,1.0,False
1185,4i,300.2,True
1190,1i,1.0,False
1190,2i,1.0,False
1190,3i,1.0,False
1190,4i,262.01,True
1195,1i,1.0,False
1195,2i,1.0,False
1195,3i,1.0,False
1195,4i,297.29,True
1200,1i,1.0,False
1200,2i,1.0,False
1200,3i,1.0,False
1200,4i,296.16,True
1205,1i,1.0,False
1205,2i,1.0,False
1205,3i,0.0,False
1205,4i,299.99,True
1210,1i,1.0,False
1210,2i,1.0,False
1210,3i,0.0,False
1210,4i,299.96,True
1215,1i,15.04,False
1215,2i,1.0,False
1215,3i,0.0,False
1215,4i,299.96,True
1220,1i,15.04,False
1220,2i,1.0,False
1220,3i,0.0,False
1220,4i,303.97,True
1225,1i,15.04,False
1225,2i,1.0,False
1225,3i,0.0,False
1225,4i,303.97,True
1230,1i,15.04,False
1230,2i,1.0,False
1230,3i,0.0,False
1230,4i,316.68,True
1235,1i,15.04,False
1235,2i,1.0,False
1235,3i,0.0,False
1235,4i,316.68,True
1240,1i,15.04,False
1240,2i,1.0,False
1240,3i,0.0,False
1240,4i,316.68,True
1245,1i,15.04,False
1245,2i,1.0,False
1245,3i,0.0,False
1245,4i,320.68,True
1250,1i,0.0,False
1250,2i,0.0,False
1250,3i,0.0,False
1250,4i,320.68,True
1255,1i,0.0,False
1255,2i,0.0,False
1255,3i,0.0,False
1255,4i,324.68,True
1260,1i,1.0,False
1260,2i,1.0,False
1260,3i,1.0,False
